"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010030109043"|1|0|0|0|1|0|1|300|16.94|0|0|0|0|0|0|0|0|0|0
"010030109051"|1|0|0|0|1|0|1|465|25.85|0|0|0|0|0|0|0|0|0|0
"010030109052"|2|0|0|0|2|0|1|1784|99.15|0|0|0|0|0|0|0|0|0|0
"010030109062"|1|0|0|0|1|0|1|340|19.19|0|0|0|0|0|0|0|0|0|0
"010030109063"|1|1|0|1|3|0|1|0|63|0|0|0|0|0|0|0|0|0|0
"010030110002"|1|0|0|0|1|0|1|548|29.91|0|0|0|0|0|0|0|0|0|0
"010030111021"|1|0|0|0|1|0|1|737|39.4|0|0|0|0|0|0|0|0|0|0
"010030111022"|2|0|0|0|2|0|0|2471|138.89|0|0|0|0|0|0|0|0|0|0
"010030112012"|2|0|0|0|2|0|1|1922|108.5|0|0|0|0|0|0|0|0|0|0
"010030112023"|1|0|0|0|1|0|0|287|7.5|0|0|0|0|0|0|0|0|0|0
"010030114011"|1|0|0|0|1|0|1|907|46.13|0|0|0|0|0|0|0|0|0|0
"010030114014"|1|0|0|0|1|0|1|113|9.76|0|0|0|0|0|0|0|0|0|0
"010030114051"|1|0|0|0|1|0|1|556|31.3|0|0|0|0|0|0|0|0|0|0
"010030114061"|3|0|0|0|3|0|1|2221|113.17|0|0|0|0|0|0|0|0|0|0
"010030114063"|2|0|0|0|2|0|1|829|52.8|0|0|0|0|0|0|0|0|0|0
"010030114073"|3|0|0|0|3|0|1|2221|113.17|0|0|0|0|0|0|0|0|0|0
"010030115012"|2|0|0|0|2|0|1|2093|123|0|0|0|0|0|0|0|0|0|0
"010030115021"|2|0|0|0|2|0|0|2083|123.64|0|0|0|0|0|0|0|0|0|0
"010030116011"|2|0|0|0|2|0|0|789|41|0|0|0|0|0|0|0|0|0|0
"010030116012"|1|0|0|0|1|0|1|849|45.2|1|0|0|0|0|1|1|1|151|12.1
"010030116014"|1|0|0|0|1|0|1|849|45.2|1|0|0|0|0|1|1|1|151|12.1
"01005"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|296|27.9
"010059501003"|2|0|0|0|2|2|0|1399|80.5|0|0|0|0|0|0|0|0|0|0
"010059502003"|2|0|0|0|2|2|1|405|26.28|0|0|0|0|0|0|0|0|0|0
"010059503001"|1|0|0|0|1|1|0|298|14.5|0|0|0|0|0|0|0|0|0|0
"010059506001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|9.6
"010059507001"|1|0|0|0|1|1|1|709|40.25|0|0|0|0|0|0|0|0|0|0
"010059507002"|1|0|0|0|1|0|0|3024|1|0|0|0|0|0|0|0|0|0|0
"010059508002"|1|0|0|0|1|1|0|568|28.25|0|0|0|0|0|0|0|0|0|0
"010059509002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"01007"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|120|23.9
"010070100011"|3|0|1|1|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100012"|3|0|0|1|4|0|1|1129|66.75|0|0|0|0|0|0|0|0|0|0
"010070100023"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100032"|1|0|0|0|1|0|0|524|25.5|0|0|0|0|0|0|0|0|0|0
"010070100033"|1|0|0|0|1|0|1|201|11|0|0|0|0|0|0|0|0|0|0
"010070100034"|2|0|0|0|2|0|1|725|36.5|0|0|0|0|0|0|0|0|0|0
"010070100041"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010070100044"|2|0|0|0|2|0|1|1127|58.5|0|0|0|0|0|0|0|0|0|0
"010070100045"|1|0|0|0|1|0|1|603|33|0|0|0|0|0|0|0|0|0|0
"010070100046"|1|0|0|0|1|0|0|474|28|0|0|0|0|0|0|0|0|0|0
"01009"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|124|18.6
"010090501013"|1|0|0|0|1|0|1|565|34.51|0|0|0|0|0|0|0|0|0|0
"010090501014"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|11|2.9
"010090501015"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501024"|3|0|0|0|3|0|0|1488|88.51|0|0|0|0|0|0|0|0|0|0
"010090502001"|2|0|1|1|4|0|2|856|45.81|0|0|0|0|0|0|0|0|0|0
"010090503002"|2|0|0|0|2|0|1|1116|64.76|0|0|0|0|0|0|0|0|0|0
"010090503003"|2|0|0|0|2|0|1|1116|64.76|0|0|0|0|0|0|0|0|0|0
"010090505001"|2|0|0|0|2|0|1|1178|66.55|0|0|0|0|0|0|0|0|0|0
"010090506023"|3|0|0|0|3|0|1|1673|96.97|0|0|0|0|0|0|0|0|0|0
"010090506025"|1|0|0|0|1|0|0|532|23.5|0|0|0|0|0|0|0|0|0|0
"010090507001"|2|0|0|0|2|0|1|931|55.2|0|0|0|0|0|0|0|0|0|0
"010090507003"|1|0|0|0|1|0|1|802|44.23|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10.6
"010119522001"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522003"|3|0|0|0|3|3|1|1459|77|0|0|0|0|0|0|0|0|0|0
"01013"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|481|36.9
"010139528001"|3|0|0|0|3|0|1|1497|73|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|0|1|0|0|614|29|0|0|0|0|0|0|0|0|0|0
"010139531001"|1|0|0|0|1|0|0|614|29|0|0|0|0|0|0|0|0|0|0
"010139531002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|400|22|0|0|0|0|0|0|0|0|0|0
"010139535001"|2|0|0|0|2|0|2|841|45.5|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|407|39.6
"010150002002"|1|0|0|0|1|1|0|423|29|1|0|0|0|0|1|1|0|67|13.5
"010150004003"|2|0|0|0|2|2|1|508|27|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|187|10|0|0|0|0|0|0|0|0|0|0
"010150006001"|3|0|0|0|3|1|2|1355|78|0|0|0|0|0|0|0|0|0|0
"010150006002"|2|0|0|0|2|0|0|1351|77|0|0|0|0|0|0|0|0|0|0
"010150007002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|26.6
"010150010001"|1|0|0|0|1|1|1|321|17|0|0|0|0|0|0|0|0|0|0
"010150011001"|1|0|0|0|1|0|1|482|31.85|0|0|0|0|0|0|0|0|0|0
"010150012012"|1|0|0|1|2|0|0|1211|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1351|77|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|810|59.5|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1168|68|0|0|0|0|0|0|0|0|0|0
"010150015001"|1|0|0|0|1|0|1|411|24.65|0|0|0|0|0|0|0|0|0|0
"010150015002"|1|0|0|0|1|0|1|411|24.65|0|0|0|0|0|0|0|0|0|0
"010150015003"|1|0|0|0|1|0|1|411|24.65|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|1|1148|70.5|0|0|0|0|0|0|0|0|0|0
"010150018005"|2|0|0|0|2|0|1|1131|65.5|0|0|0|0|0|0|0|0|0|0
"010150018006"|1|0|0|0|1|0|1|635|36|0|0|0|0|0|0|0|0|0|0
"010150020001"|1|0|0|0|1|0|0|415|24.5|1|0|0|0|0|1|0|1|318|26.6
"010150020002"|2|0|0|0|2|0|1|1026|53.5|0|0|0|0|0|0|0|0|0|0
"010150020003"|1|0|0|0|1|0|1|482|31.85|0|0|0|0|0|0|0|0|0|0
"010150020004"|1|0|0|0|1|0|0|415|24.5|0|0|0|0|0|0|0|0|0|0
"010150020005"|1|0|0|0|1|0|1|482|31.85|0|0|0|0|0|0|0|0|0|0
"010150021031"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021032"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021033"|2|0|0|0|2|0|1|1639|96.5|0|0|0|0|0|0|0|0|0|0
"010150023001"|3|0|1|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|1|1116|65.29|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|529|26|0|0|0|0|0|0|0|0|0|0
"010150025013"|3|0|0|0|3|0|1|1742|101|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|443|24.5|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|893|51.1|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|1|2|476|48.9
"010179538003"|3|0|0|0|3|3|1|623|43.07|0|0|0|0|0|0|0|0|0|0
"010179540002"|2|0|0|0|2|2|1|521|36.07|0|0|0|0|0|0|0|0|0|0
"010179540005"|1|0|0|1|2|1|0|134|10.64|0|0|0|0|0|0|0|0|0|0
"010179542001"|1|0|0|0|1|1|1|398|23|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|398|23|0|0|0|0|0|0|0|0|0|0
"010179543001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|21|3.3
"010179543002"|2|0|0|0|2|1|0|1391|77.5|0|0|0|0|0|0|0|0|0|0
"010179543003"|2|0|0|0|2|1|0|1391|77.5|1|0|0|0|0|1|1|0|21|3.3
"010179543004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|21|3.3
"010179545002"|1|0|0|0|1|0|1|615|33|0|0|0|0|0|0|0|0|0|0
"010179545003"|2|0|0|0|2|0|0|338|21.9|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|263|14|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|1|0|214|10|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|456|24|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|1|600|36.28|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|393|25|0|0|0|0|0|0|0|0|0|0
"010199558002"|1|0|0|0|1|0|1|815|50.12|0|0|0|0|0|0|0|0|0|0
"010199559001"|1|0|0|0|1|0|0|509|24.5|0|0|0|0|0|0|0|0|0|0
"010199560002"|2|0|0|0|2|0|1|1074|66.38|0|0|0|0|0|0|0|0|0|0
"010199560003"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561003"|1|0|0|0|1|0|1|506|33.86|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2977|166|0|0|0|0|0|0|0|0|0|0
"010210601024"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|167|16.9
"010210604012"|1|0|0|0|1|0|0|693|36.7|0|0|0|0|0|0|0|0|0|0
"010210604021"|2|0|0|0|2|0|1|1300|68|0|0|0|0|0|0|0|0|0|0
"010210604022"|2|0|0|0|2|0|0|1012|53.77|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|489|26.56|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|792|42.02|0|0|0|0|0|0|0|0|0|0
"010210607001"|1|0|0|0|1|0|1|568|31.3|0|0|0|0|0|0|0|0|0|0
"010210607002"|1|0|0|0|1|0|1|568|31.3|0|0|0|0|0|0|0|0|0|0
"010210607003"|1|0|0|0|1|0|1|568|31.3|0|0|0|0|0|0|0|0|0|0
"010210607004"|4|0|0|0|4|0|1|2977|166|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|238|17
"010239568003"|2|0|0|0|2|2|1|628|33.75|1|0|0|0|0|1|0|1|305|25
"010239569003"|2|0|0|0|2|2|1|614|35.5|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|196|16.6
"010259576023"|2|0|0|0|2|0|1|1160|65.52|0|0|0|0|0|0|0|0|0|0
"010259576025"|1|0|0|0|1|0|1|616|35|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|332|23.35|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|545|35.25|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1133|72.25|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|352|19.25|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|125|11
"010279589004"|3|0|0|0|3|0|1|1329|76.37|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|511|28.25|0|0|0|0|0|0|0|0|0|0
"010279591002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|112|15
"010299595002"|1|0|0|0|1|0|1|228|14.1|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1179|70.86|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|232|14.5|0|0|0|0|0|0|0|0|0|0
"010299597003"|1|0|0|0|1|0|1|232|14.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|1|900|50.34|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|120|6.6
"010310101002"|1|0|0|0|1|0|1|794|45|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|460|20.86|0|0|0|0|0|0|0|0|0|0
"010310105002"|1|0|0|0|1|1|0|278|20|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|531|30.58|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|97|9
"010310109002"|1|0|0|1|2|0|0|613|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2126|110|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|754|34|0|0|0|0|0|0|0|0|0|0
"010310112011"|2|0|0|0|2|0|0|1328|62.5|0|0|0|0|0|0|0|0|0|0
"010310112021"|1|0|0|0|1|0|0|498|23|0|0|0|0|0|0|0|0|0|0
"010310112024"|1|0|0|0|1|0|0|570|25|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|501|24|0|0|0|0|0|0|0|0|0|0
"010310113002"|1|0|0|0|1|0|1|449|24|0|0|0|0|0|0|0|0|0|0
"010310113003"|1|0|0|0|1|0|0|501|24|0|0|0|0|0|0|0|0|0|0
"010330201001"|3|0|0|0|3|3|0|748|49.21|0|0|0|0|0|0|0|0|0|0
"010330201004"|4|0|0|0|4|4|1|1037|71.01|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|289|21.8|0|0|0|0|0|0|0|0|0|0
"010330202002"|4|0|0|0|4|4|1|1037|71.01|0|0|0|0|0|0|0|0|0|0
"010330203001"|1|0|0|0|1|1|1|289|21.8|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|0|0|461|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|342|17|0|0|0|0|0|0|0|0|0|0
"010330205004"|1|1|0|1|3|0|0|461|0|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|327|20.5|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|347|22|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|0|1|2415|131.65|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|215|15.75|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|198|15.25|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|1|233|15.4|0|0|0|0|0|0|0|0|0|0
"010330208022"|2|0|0|0|2|0|1|797|47.9|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|797|47.9|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|1|981|57.83|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|166|9.7|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|309|19|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|234|16.34|0|0|0|0|0|0|0|0|0|0
"01035"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|230|24.8
"010359602002"|1|0|0|0|1|1|1|157|9.67|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|126|8.66|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|127|9.67|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|399|24|0|0|0|0|0|0|0|0|0|0
"010359605002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606003"|3|0|0|0|3|2|0|1146|0|0|0|0|0|0|0|0|0|0|0
"010379611001"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|794|52.98|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1271|78.25|0|0|0|0|0|0|0|0|0|0
"010399617002"|2|0|0|0|2|0|1|566|36.54|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|1041|56.37|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|798|45.62|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|198|13|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|931|57.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|377|24.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|515|33|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|262|18.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|244|14.18|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|172|18
"010419634002"|1|0|0|0|1|1|1|848|51.75|0|0|0|0|0|0|0|0|0|0
"010419636002"|1|0|0|1|2|1|1|859|47.79|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|542|34.46|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|110|13.1
"010439641001"|1|0|0|0|1|0|0|331|19|0|0|0|0|0|0|0|0|0|0
"010439642001"|3|0|0|0|3|0|0|1343|74.9|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1032|59.2|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|38|3.6
"010439644001"|2|0|0|0|2|0|1|1057|59.6|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|1|203|12.39|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|659|32.76|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1466|81.9|0|0|0|0|0|0|0|0|0|0
"010439647003"|2|0|0|0|2|0|1|1057|59.6|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|603|37.6|0|0|0|0|0|0|0|0|0|0
"010439649002"|0|0|1|1|2|0|1|237|16.5|0|0|0|0|0|0|0|0|0|0
"010439649003"|2|1|0|0|3|0|0|1460|0|1|0|0|0|0|1|1|1|164|11
"010439649004"|1|0|0|0|1|0|1|501|29.1|0|0|0|0|0|0|0|0|0|0
"010439649005"|1|0|0|0|1|0|0|593|30.65|1|0|0|0|0|1|1|1|78|12.6
"010439649006"|1|0|0|0|1|0|1|166|11|1|0|0|0|0|1|1|0|182|21.6
"010439650001"|3|1|0|0|4|0|0|2053|0|2|0|0|0|0|2|2|2|242|23.6
"010439652002"|1|0|0|0|1|0|1|166|11|1|0|0|0|0|1|1|0|182|21.6
"010439653001"|2|0|0|0|2|0|1|648|38.35|0|0|0|0|0|0|0|0|0|0
"010439654011"|4|0|0|0|4|0|1|1466|81.9|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|0|1261|71.5|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|0|742|44|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|0|1|808|41|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|1|882|49.68|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|0|1|515|29|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|0|0|664|40.5|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|60|6.6
"010450208022"|1|0|0|0|1|0|0|447|24|0|0|0|0|0|0|0|0|0|0
"010450211022"|2|0|0|0|2|0|1|1142|62.37|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|1|275|17.42|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|411|20.43|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|1|883|53.17|0|0|0|0|0|0|0|0|0|0
"01047"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|134|14
"010479561001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561002"|2|0|0|0|2|2|1|709|35|0|0|0|0|0|0|0|0|0|0
"010479561003"|1|0|0|0|1|1|1|215|10|0|0|0|0|0|0|0|0|0|0
"010479561004"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561005"|2|0|0|0|2|2|1|566|29.34|0|0|0|0|0|0|0|0|0|0
"010479563001"|1|0|0|0|1|1|0|373|22|0|0|0|0|0|0|0|0|0|0
"010479564001"|1|0|0|0|1|1|1|191|13|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|1|0|0|4|3|1|602|0|0|0|0|0|0|0|0|0|0|0
"010479566002"|2|0|0|0|2|2|1|243|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|267|14|1|0|0|0|0|1|1|1|139|14.3
