"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010090507003"|1|0|0|0|1|0|0|729|40.15|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|94|8.3
"010119522001"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522002"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522003"|3|0|0|0|3|3|0|1505|84|0|0|0|0|0|0|0|0|0|0
"01013"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|500|36.5
"010139528001"|3|0|0|0|3|0|0|1603|86|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|0|1|0|0|649|36|0|0|0|0|0|0|0|0|0|0
"010139531001"|1|0|0|0|1|0|0|649|36|0|0|0|0|0|0|0|0|0|0
"010139531002"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|455|28|0|0|0|0|0|0|0|0|0|0
"010139535001"|2|0|0|0|2|0|2|883|52|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|2|2|378|37.5
"010150002002"|2|0|0|0|2|0|0|871|61|0|0|0|0|0|0|0|0|0|0
"010150004003"|2|0|0|0|2|0|2|390|24|0|0|0|0|0|0|0|0|0|0
"010150005002"|2|0|0|0|2|0|2|341|22.5|0|0|0|0|0|0|0|0|0|0
"010150006001"|4|0|0|0|4|0|2|1523|92.5|0|0|0|0|0|0|0|0|0|0
"010150006002"|2|0|0|0|2|0|0|1257|79.3|0|0|0|0|0|0|0|0|0|0
"010150007002"|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|327|27.4
"010150010001"|1|0|0|0|1|0|1|242|13|1|0|0|0|0|1|1|1|329|25.6
"010150011001"|1|0|0|0|1|0|0|519|33.75|0|0|0|0|0|0|0|0|0|0
"010150012012"|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1257|79.3|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|0|791|50.5|0|0|0|0|0|0|0|0|0|0
"010150013002"|3|0|0|0|3|0|1|1397|85|0|0|0|0|0|0|0|0|0|0
"010150015001"|1|0|0|0|1|0|0|370|24.75|0|0|0|0|0|0|0|0|0|0
"010150015002"|1|0|0|0|1|0|0|370|24.75|0|0|0|0|0|0|0|0|0|0
"010150015003"|1|0|0|0|1|0|0|370|24.75|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|0|1292|77.5|0|0|0|0|0|0|0|0|0|0
"010150018005"|2|0|0|0|2|0|1|1240|70|0|0|0|0|0|0|0|0|0|0
"010150018006"|1|0|0|0|1|0|1|684|39|0|0|0|0|0|0|0|0|0|0
"010150020001"|3|0|0|0|3|0|0|1446|82|1|0|0|0|0|1|0|1|327|27.4
"010150020003"|1|0|0|0|1|0|0|519|33.75|0|0|0|0|0|0|0|0|0|0
"010150020004"|3|0|0|0|3|0|0|1446|82|0|0|0|0|0|0|0|0|0|0
"010150020005"|1|0|0|0|1|0|0|519|33.75|0|0|0|0|0|0|0|0|0|0
"010150021012"|1|0|0|0|1|0|0|852|51|0|0|0|0|0|0|0|0|0|0
"010150021031"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021032"|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021033"|1|1|0|0|2|0|0|0|45.5|0|0|0|0|0|0|0|0|0|0
"010150023001"|3|0|0|0|3|0|0|1247|67|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|0|1247|67|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|0|534|32|0|0|0|0|0|0|0|0|0|0
"010150025013"|2|0|0|0|2|0|0|1876|112|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|496|29.5|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|988|55.5|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|399|52.3
"010179538003"|2|0|0|0|2|0|0|385|29.67|0|0|0|0|0|0|0|0|0|0
"010179540002"|1|0|0|0|1|0|0|245|20.01|0|0|0|0|0|0|0|0|0|0
"010179540005"|1|0|0|1|1|0|0|0|10.94|0|0|0|0|0|0|0|0|0|0
"010179542001"|1|0|0|0|1|0|1|441|24|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|0|1|441|24|0|0|0|0|0|0|0|0|0|0
"010179543001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|39|6
"010179543002"|2|0|0|0|2|0|0|1462|78.16|0|0|0|0|0|0|0|0|0|0
"010179543003"|2|0|0|0|2|0|0|1462|78.16|1|0|0|0|0|1|1|0|39|6
"010179543004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|39|6
"010179545002"|1|0|0|0|1|0|0|524|32.5|0|0|0|0|0|0|0|0|0|0
"010179545003"|2|0|0|0|2|0|0|339|23|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|0|1|255|17.13|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|0|1|268|15.74|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|0|1|494|25.13|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|0|651|40.2|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|385|22.81|0|0|0|0|0|0|0|0|0|0
"010199558002"|1|0|0|0|1|0|0|833|52.16|0|0|0|0|0|0|0|0|0|0
"010199559001"|1|0|0|0|1|0|0|490|25.06|0|0|0|0|0|0|0|0|0|0
"010199560002"|2|0|0|0|2|0|0|1129|68.02|0|0|0|0|0|0|0|0|0|0
"010199560003"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561003"|1|0|0|0|1|0|0|554|33.25|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2956|169.18|0|0|0|0|0|0|0|0|0|0
"010210601024"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|144|11.3
"010210604012"|1|0|0|0|1|0|0|695|40.71|0|0|0|0|0|0|0|0|0|0
"010210604021"|2|0|0|0|2|0|0|1482|82.2|0|0|0|0|0|0|0|0|0|0
"010210604022"|1|0|0|0|1|0|0|846|46.75|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|0|468|27.32|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|0|662|38.74|0|0|0|0|0|0|0|0|0|0
"010210607001"|1|0|0|0|1|0|0|634|35.6|0|0|0|0|0|0|0|0|0|0
"010210607002"|1|0|0|0|1|0|0|634|35.6|0|0|0|0|0|0|0|0|0|0
"010210607003"|1|0|0|0|1|0|0|634|35.6|0|0|0|0|0|0|0|0|0|0
"010210607004"|4|0|0|0|4|0|1|2956|169.18|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|257|18.9
"010239568003"|2|0|0|0|2|0|0|814|48|1|0|0|0|0|1|0|1|259|22.4
"010239569003"|2|0|0|0|2|0|0|681|43|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|169|14.8
"010259576022"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010259576023"|3|0|0|0|3|0|1|1339|80.85|0|0|0|0|0|0|0|0|0|0
"010259576025"|1|0|0|0|1|0|1|497|29.85|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|0|1|325|20.46|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|0|0|655|43|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|0|1|1354|79.04|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|0|0|383|20.5|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|2|2|212|24.3
"010279589004"|3|0|0|0|3|0|0|1475|83.75|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|0|503|31.75|0|0|0|0|0|0|0|0|0|0
"010299595002"|1|0|0|0|1|0|1|247|17|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1278|76.59|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|253|15.5|0|0|0|0|0|0|0|0|0|0
"010299597003"|1|0|0|0|1|0|1|253|15.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|0|853|51.91|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|89|5
"010310101002"|1|0|0|0|1|0|0|781|43.65|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|370|20|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|541|28.4|0|0|0|0|0|0|0|0|0|0
"010310107001"|1|0|0|0|1|0|0|303|21.33|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|67|11.4
"010310110001"|1|0|0|0|1|0|0|2180|120.25|0|0|0|0|0|0|0|0|0|0
"010310111001"|2|0|0|0|2|0|1|1304|63|0|0|0|0|0|0|0|0|0|0
"010310112011"|2|0|0|0|2|0|0|1392|61.5|0|0|0|0|0|0|0|0|0|0
"010310112021"|1|0|0|0|1|0|0|559|25|0|0|0|0|0|0|0|0|0|0
"010310112024"|1|0|0|0|1|0|0|440|20|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|512|23.75|0|0|0|0|0|0|0|0|0|0
"010310113002"|1|0|0|0|1|0|0|436|23.5|0|0|0|0|0|0|0|0|0|0
"010310113003"|1|0|0|0|1|0|0|512|23.75|0|0|0|0|0|0|0|0|0|0
"01033"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|182|25.1
"010330201001"|3|0|0|0|3|0|0|736|55.62|0|0|0|0|0|0|0|0|0|0
"010330201004"|4|0|0|0|4|0|1|1059|79.67|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|0|1|323|24.05|0|0|0|0|0|0|0|0|0|0
"010330202002"|4|0|0|0|4|0|1|1059|79.67|0|0|0|0|0|0|0|0|0|0
"010330203001"|1|0|0|0|1|0|1|323|24.05|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|341|18.48|0|0|0|0|0|0|0|0|0|0
"010330205004"|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|355|17.59|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|0|353|23.8|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|4|0|1|0|146.58|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|208|15.25|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|216|15.1|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|0|246|16.4|0|0|0|0|0|0|0|0|0|0
"010330208022"|2|0|0|0|2|0|1|732|50.9|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|732|50.9|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|0|916|50.6|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|145|10.1|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|339|21|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|260|19|0|0|0|0|0|0|0|0|0|0
"01035"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|209|15
"010359602002"|1|0|0|0|1|0|1|160|10.7|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|0|1|167|11.2|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|0|1|153|10.7|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|0|1|447|23|0|0|0|0|0|0|0|0|0|0
"010359605002"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606001"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606003"|2|0|0|0|2|0|0|598|27.9|0|0|0|0|0|0|0|0|0|0
"01037"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|315|10.5
"010379611001"|0|0|0|1|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0
"010379611003"|3|0|0|0|3|0|0|1003|52.14|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|0|1270|76|0|0|0|0|0|0|0|0|0|0
"010399617002"|2|0|0|0|2|0|1|652|41.5|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|0|1008|52.55|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|737|44.24|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|0|169|11.5|0|0|0|0|0|0|0|0|0|0
"010399624003"|1|0|0|0|1|0|0|390|22.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|361|22.24|0|0|0|0|0|0|0|0|0|0
"010399627002"|1|0|0|0|1|0|0|606|31|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|0|592|32|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|0|282|19.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|213|14|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|175|16
"010419634002"|1|0|0|0|1|0|1|776|49.32|0|0|0|0|0|0|0|0|0|0
"010419636002"|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|0|1|607|33.82|0|0|0|0|0|0|0|0|0|0
"010439641001"|1|0|0|0|1|0|0|320|18.1|0|0|0|0|0|0|0|0|0|0
"010439642001"|3|0|0|0|3|0|0|1447|83.3|0|0|0|0|0|0|0|0|0|0
"010439643001"|2|0|0|0|2|0|0|742|45.4|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|30|3
"010439644001"|2|0|0|0|2|0|0|1082|61.72|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|636|30.18|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1459|84.6|0|0|0|0|0|0|0|0|0|0
"010439647003"|2|0|0|0|2|0|0|1082|61.72|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|667|39.6|0|0|0|0|0|0|0|0|0|0
"010439649002"|0|0|1|1|2|0|0|0|7.5|0|0|0|0|0|0|0|0|0|0
"010439649003"|2|1|0|1|3|0|0|0|0|1|0|0|0|0|1|1|1|105|10.1
"010439649004"|1|0|0|0|1|0|0|511|35.35|0|0|0|0|0|0|0|0|0|0
"010439649005"|1|0|0|0|1|0|0|573|30.15|1|0|0|0|0|1|1|1|53|10.9
"010439649006"|1|0|0|0|1|0|1|192|11.45|1|0|0|0|0|1|1|0|168|17.6
"010439650001"|3|1|0|1|4|0|0|0|0|2|0|0|0|0|2|2|2|158|21
"010439652002"|1|0|0|0|1|0|1|192|11.45|1|0|0|0|0|1|1|0|168|17.6
"010439653001"|3|0|0|0|3|0|0|989|58.25|0|0|0|0|0|0|0|0|0|0
"010439654011"|4|0|0|0|4|0|1|1459|84.6|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|0|1240|70.85|0|0|0|0|0|0|0|0|0|0
"010439654023"|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|0|837|45.1|0|0|0|0|0|0|0|0|0|0
"01045"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|44|7
"010450201001"|1|0|0|0|1|0|0|680|37.85|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|0|880|47.65|0|0|0|0|0|0|0|0|0|0
"010450203001"|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|0|0|505|27|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|0|1|0|0|692|39|0|0|0|0|0|0|0|0|0|0
"010450205002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207004"|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010450208022"|1|0|0|0|1|0|0|442|26|0|0|0|0|0|0|0|0|0|0
"010450211022"|2|0|0|0|2|0|0|1078|64.5|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|0|230|14|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|403|21.33|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|0|886|47.17|0|0|0|0|0|0|0|0|0|0
"01047"|0|0|0|0|0|0|0|0|0|1|0|0|0|1|2|2|2|38|6
"010479561001"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561002"|2|0|0|0|2|0|0|741|36.5|0|0|0|0|0|0|0|0|0|0
"010479561003"|1|0|0|0|1|0|0|198|15|0|0|0|0|0|0|0|0|0|0
"010479561004"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561005"|2|0|0|0|2|0|0|653|40.34|0|0|0|0|0|0|0|0|0|0
"010479563001"|2|0|0|0|2|0|2|497|29.05|0|0|0|0|0|0|0|0|0|0
"010479564001"|2|0|0|0|2|0|1|1176|57.95|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565002"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|1|0|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0
"010479566002"|2|0|0|0|2|0|2|510|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|0|0|292|16.5|1|0|0|0|0|1|1|1|120|16.1
