"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"no_reported_inst_staff"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"est_avg_inst_staff_salary"
"170314106002"|0|0|2|0|0|0|0|2|2|2|0|0|2|0|0|69|21|50|4027386|0|13545|13545|NA|NA|NA|80170.3012820513
"170314109002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|52|17|60|3676932|0|22560|22560|NA|NA|NA|61282.2
"170314202001"|0|0|3|0|0|0|0|3|2|3|0|0|3|0|0|64|12|54|6223276|0|23012.6666666667|23012.6666666667|NA|NA|NA|109435.515151515
"170314905001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|414|92|384|27497914|0|5850|11340|8724|7488|14856|71609.1510416667
"170315001004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|142|47|88|7941176|0|NA|NA|NA|9216|11544|90240.6363636364
"170315702001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170315805023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170316103001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170316505003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|135|31|106|9071606|0|NA|NA|NA|9216|11544|85581.1886792453
"170316809004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|149|40|132|10796924|0|NA|NA|NA|9216|11544|81794.8787878788
"170317307001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170317402001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|269|105|266|17893764|0|16000|16000|11430|33300|33300|67269.7894736842
"170318020022"|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318023001"|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318024021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|5|1|4|220000|0|NA|NA|NA|20950|20950|55000
"170318028022"|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318041023"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|528|181|402|36437244|0|NA|NA|NA|9372|11184|90639.9104477612
"170318042012"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|13|0|14|920000|0|NA|NA|NA|NA|NA|65714.2857142857
"170318047142"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318051053"|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318054024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318060043"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318061042"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|331|132|304|27562052|0|NA|NA|NA|10276|12292|90664.6447368421
"170318069001"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318078001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|32|12|28|1066726|0|NA|NA|12850|12950|12950|38097.3571428571
"170318087021"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|5845|1349|2998|471715578|0|56067|56067|17019|56232|56232|157343.42161441
"170318087022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|52|6|52|4497694|0|21195|21195|NA|NA|NA|86494.1153846154
"170318088002"|0|0|1|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|18066|18066|NA|NA|NA|NA
"170318094003"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|4|0|2|86000|0|17375|17375|NA|15795|15795|43000
"170318108002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318112003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|296|104|198|13934558|0|NA|NA|NA|10001|12542|70376.5555555556
"170318119002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|241|132|602|28074340|0|8910|8910|9996|31926|31926|46635.1162790698
"170318119004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|224|81|310|22841440|0|20400|20400|10549|33950|33950|73682.064516129
"170318139001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318144003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|131|61|136|10132974|0|NA|NA|NA|7424|9472|74507.1617647059
"170318162001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|36|10|66|4121242|0|NA|NA|NA|NA|NA|62443.0606060606
"170318166001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318205024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318209011"|0|2|0|0|0|0|0|2|2|2|1|0|2|0|0|70|3|98|7186898|0|NA|NA|NA|16780|16780|71080.7285714286
"170318212002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318221014"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318236051"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|113|34|136|8841722|0|10517|10517|9950|30700|30700|65012.6617647059
"170318238031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318238033"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|410|168|382|28574372|0|NA|NA|NA|9240|10830|74802.0209424084
"170318245052"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318246025"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318259002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318260002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318272003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|227|94|156|11261000|0|NA|NA|NA|10500|12150|72185.8974358974
"170318289001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|179|80|156|11818080|0|NA|NA|NA|8610|10332|75756.9230769231
"170318300061"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318302013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318307004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|178|53|128|11054430|0|NA|NA|NA|9216|11544|86362.734375
"170318318004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|194|57|248|17722070|0|13896|13896|9720|30360|30360|71459.9596774193
"170318318005"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|684|155|606|44648288|0|7709.5|11419.5|NA|12099|16948.5|56457.5622895623
"170318339002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318362001"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|7648|1229|2920|508105136|0|60300|60300|17004|57642|57642|174008.608219178
"170318381001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|194|50|216|18859786|0|NA|NA|NA|9216|11544|87313.8240740741
"170318381002"|0|2|1|0|1|1|0|2|2|2|1|0|0|2|0|518|103|774|94338752|0|NA|NA|NA|19226|20390|111290.39411589
"170318381003"|0|1|1|0|1|1|0|1|1|1|0|0|0|1|0|324|53|558|75478966|0|37116|37116|NA|29236|29236|135266.964157706
"170318391001"|0|1|3|0|0|0|0|3|3|3|0|0|1|2|0|244|62|254|29610184|0|18068.3333333333|18068.3333333333|NA|NA|NA|NA
"170318391002"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|43|2|12|640000|0|NA|NA|NA|NA|NA|NA
"170318419001"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|4127|896|3316|379699592|0|13276|23850|12479|11924|26224|114505.305186972
"170318419002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318420001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|121|11|102|11836274|0|NA|NA|NA|NA|NA|116041.901960784
"170318420002"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|651|132|824|99174646|0|18068.5|18068.5|NA|37209.5|37209.5|91380.8912935323
"170318437001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|77|1|114|10954326|0|17072|17072|NA|14663|14663|96090.5789473684
"170338803001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29|14|24|1396078|0|NA|NA|NA|8902|10928|58169.9166666667
"170338804001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29|14|24|1396078|0|NA|NA|NA|8902|10928|58169.9166666667
"170338804003"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29|14|24|1396078|0|NA|NA|NA|8902|10928|58169.9166666667
"170338805003"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29|14|24|1396078|0|NA|NA|NA|8902|10928|58169.9166666667
"170370003002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|132|61|120|7668164|0|NA|NA|NA|8640|12960|63901.3666666667
"170370008003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013006"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370015003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370022001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2019|695|1600|129034800|0|8922|8922|10880|9466|9466|80646.75
"170370022002"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2019|695|1600|129034800|0|8922|8922|10880|9466|9466|80646.75
"170438409061"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|239|18|240|22565520|0|13000|13000|NA|18890|18890|94023
"170438409101"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438409104"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438411081"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438411112"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438413151"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438413202"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438419022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|520|159|436|36864132|0|16800|16800|10630|37700|37700|84550.7614678899
"170438419023"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|520|159|436|36864132|0|16800|16800|10630|37700|37700|84550.7614678899
"170438426012"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|683|21|0|0|0|NA|NA|NA|NA|NA|NA
"170438427063"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|12|1|8|615738|0|13554|13554|NA|NA|NA|76967.25
"170438427101"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|706|285|552|54162738|0|NA|NA|NA|8734|10834|98120.902173913
"170438427103"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|706|285|552|54162738|0|NA|NA|NA|8734|10834|98120.902173913
"170438427111"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438429003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|269|129|318|23151624|0|31667|31667|10510|37454|37454|72803.8490566038
"170438433013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438442011"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|94|18|120|7863544|0|23766|23766|NA|18912|18912|65529.5333333333
"170438443012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438443014"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438443063"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438444012"|0|2|1|0|0|0|0|2|2|0|0|1|1|0|0|629|15|0|0|0|NA|NA|NA|NA|NA|NA
"170438444013"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|12|1|8|615738|0|13554|13554|NA|NA|NA|76967.25
"170438444021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438444022"|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|354|91|344|45255280|0|44824|44824|NA|NA|NA|131556.046511628
"170438445011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438445023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438446011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438446012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438448022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|12|1|8|615738|0|13554|13554|NA|NA|NA|76967.25
"170438449023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438450004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438456021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438458112"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438459021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438460022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|12|1|8|615738|0|13554|13554|NA|NA|NA|76967.25
"170438460023"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|12|1|8|615738|0|13554|13554|NA|NA|NA|76967.25
"170438461021"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438461033"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|294|99|316|24323286|0|15822|15822|11456|39860|39860|76972.4240506329
"170438461061"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|683|21|0|0|0|NA|NA|NA|NA|NA|NA
"170438462023"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|286|105|280|21859486|0|18273|18273|11126|31084|31084|78069.5928571429
"170438464052"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|683|21|0|0|0|NA|NA|NA|NA|NA|NA
"170579533002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|6961|5644|5644|NA
"170579534002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170579535002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|6961|5644|5644|NA
"170579535003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|76|40|64|3666500|0|NA|NA|NA|9840|10920|57289.0625
"170770111001"|0|2|2|0|1|1|0|2|2|1|0|0|0|0|1|1905|647|1284|90856074|0|NA|NA|NA|NA|NA|NA
"170770117002"|0|2|2|0|1|1|0|2|2|1|0|0|0|0|1|1905|647|1284|90856074|0|NA|NA|NA|NA|NA|NA
"170810504003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|116|34|108|7081422|0|NA|NA|NA|5250|6000|65568.7222222222
"170830103003"|0|1|0|0|0|0|0|1|0|1|0|0|1|0|0|235|57|130|9480274|0|NA|NA|11960|29490|29490|72925.1846153846
"170898505003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|92|24|86|4999258|0|27000|27000|10290|28840|28840|58130.9069767442
"170898507013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170898508006"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|92|24|86|4999258|0|27000|27000|10290|28840|28840|58130.9069767442
"170898510003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|92|24|86|4999258|0|27000|27000|10290|28840|28840|58130.9069767442
"170898519051"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170898519081"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|338|113|258|25409232|0|NA|NA|NA|10428|11947|98485.3953488372
"170898539003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|288|108|278|21276878|0|12600|12600|9866|24800|24800|76535.5323741007
"170898545041"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|314|102|196|17046428|0|NA|NA|NA|8935|9668|86971.5714285714
"170910107011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170910120002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|350|114|256|17053456|0|13420|13420|8000|36080|36080|66615.0625
"170910120003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|350|114|256|17053456|0|13420|13420|8000|36080|36080|66615.0625
"170910125001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|140|50|132|9134150|0|NA|NA|NA|12090|22980|69198.1060606061
"170938901022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170950004001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|114|35|78|4623460|0|NA|NA|NA|7140|7952|59275.1282051282
"170950004003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|114|35|78|4623460|0|NA|NA|NA|7140|7952|59275.1282051282
"170950008002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|250|67|218|14190628|0|NA|NA|10068|47385|47385|65094.623853211
"170978611062"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|487|157|406|42489604|0|NA|NA|NA|8806|11914|104654.197044335
"170978619023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170978630041"|0|0|1|0|0|1|0|1|1|1|0|0|0|1|0|259|86|202|26882014|0|36390|36390|NA|NA|NA|133079.277227723
"170978630042"|0|0|1|0|0|1|0|1|1|1|0|0|0|1|0|259|86|202|26882014|0|36390|36390|NA|NA|NA|133079.277227723
"170978634002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|175|53|202|16214712|0|14512|14512|10676|47680|47680|80270.8514851485
"170978638011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170978638012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170978639021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170978639024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170978640013"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|95|31|64|3799468|0|29108|29108|NA|NA|NA|59366.6875
"170978645221"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|48|128|8909432|0|17280|17280|10800|32398|32398|69604.9375
"170978648011"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|48|128|8909432|0|17280|17280|10800|32398|32398|69604.9375
"170978649011"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|48|128|8909432|0|17280|17280|10800|32398|32398|69604.9375
"170978662003"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|47|0|0|0|0|NA|NA|NA|NA|NA|NA
"170999630001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170999632003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|102|38|150|10927924|0|NA|NA|NA|10800|11760|72852.8266666667
"171030005004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|85|28|90|5157716|0|NA|NA|NA|10140|11250|57307.9555555556
"171079529003"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|59|10|50|2519926|0|8154|8154|7564|13590|13590|50398.52
"171079531002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|30|64|3126752|0|3960|3960|7900|17900|17900|48855.5
"171079531004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|30|64|3126752|0|3960|3960|7900|17900|17900|48855.5
"171079532001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|129|30|64|3126752|0|3960|3960|7900|17900|17900|48855.5
"171090104001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|791|219|940|77876334|0|7962|7962|9800|8627|8627|82847.1638297872
"171090105001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|791|219|940|77876334|0|7962|7962|9800|8627|8627|82847.1638297872
"171090105002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|791|219|940|77876334|0|7962|7962|9800|8627|8627|82847.1638297872
"171090105003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|791|219|940|77876334|0|7962|7962|9800|8627|8627|82847.1638297872
"171118708071"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|191|65|184|17641282|0|NA|NA|NA|11615|14099|95876.5326086956
"171118708081"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171118709021"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|191|65|184|17641282|0|NA|NA|NA|11615|14099|95876.5326086956
"171118709023"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|191|65|184|17641282|0|NA|NA|NA|11615|14099|95876.5326086956
"171118712013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171118712021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171130001041"|0|2|1|0|0|0|0|2|2|2|1|0|0|1|1|2467|474|1976|147465368|0|NA|NA|NA|9773.5|15819|71711.0967183652
"171130001042"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|214|50|166|11322008|0|NA|NA|NA|9000|13500|68204.8674698795
"171130001044"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171130001051"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|214|50|166|11322008|0|NA|NA|NA|9000|13500|68204.8674698795
"171130002001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2253|424|1810|136143360|0|7956|9233|9850|10547|18138|75217.3259668508
"171130002002"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2253|424|1810|136143360|0|7956|9233|9850|10547|18138|75217.3259668508
"171130005042"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171130005051"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171130013021"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|292|102|256|19159586|0|NA|NA|11412|49284|49284|74842.1328125
"171130017003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171150002002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171150010001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|115|38|126|8064612|0|NA|NA|NA|5760|14400|64004.8571428571
"171150016002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|186|100|306|19308236|0|22960|22960|11818|36262|36262|63098.8104575163
"171150022005"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|115|38|126|8064612|0|NA|NA|NA|5760|14400|64004.8571428571
"171150031001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171179563003"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|56|17|64|3799258|0|NA|NA|8100|23510|23510|59363.40625
"171194027013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171194027211"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|217|70|202|15718656|0|NA|NA|NA|9000|12000|77815.1287128713
"171194027213"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|217|70|202|15718656|0|NA|NA|NA|9000|12000|77815.1287128713
"171194031012"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|1509|489|1228|97656272|0|7034|7034|9881|8345|8345|79524.651465798
"171336004011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171336004012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"171336005021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
