"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010030109032"|1|0|0|0|1|0|0|751|40|0|0|0|0|0|0|0|0|0|0
"010030109033"|1|0|0|0|1|0|1|475|28.34|0|0|0|0|0|0|0|0|0|0
"010030109041"|1|0|0|0|1|0|1|339|20.33|0|0|0|0|0|0|0|0|0|0
"010030109043"|1|0|0|0|1|0|1|309|17.33|0|0|0|0|0|0|0|0|0|0
"010030109063"|1|1|0|1|3|0|1|0|79.5|0|0|0|0|0|0|0|0|0|0
"010030109071"|1|0|0|0|1|0|1|445|25.9|0|0|0|0|0|0|0|0|0|0
"010030109082"|1|0|0|0|1|0|0|1355|70|0|0|0|0|0|0|0|0|0|0
"010030110002"|1|0|0|0|1|0|1|570|29.65|0|0|0|0|0|0|0|0|0|0
"010030111021"|1|0|0|0|1|0|1|769|43.3|0|0|0|0|0|0|0|0|0|0
"010030111022"|2|0|0|0|2|0|0|2429|133.34|0|0|0|0|0|0|0|0|0|0
"010030112012"|2|0|0|0|2|0|1|1736|104.3|0|0|0|0|0|0|0|0|0|0
"010030114093"|1|0|0|0|1|0|1|883|50|0|0|0|0|0|0|0|0|0|0
"010030114104"|1|0|0|0|1|0|1|111|10.1|0|0|0|0|0|0|0|0|0|0
"010030114142"|1|0|0|0|1|0|1|578|37|0|0|0|0|0|0|0|0|0|0
"010030114171"|1|0|0|0|1|0|0|541|27|0|0|0|0|0|0|0|0|0|0
"010030114181"|3|0|0|0|3|0|1|2338|120.33|0|0|0|0|0|0|0|0|0|0
"010030115012"|2|0|0|0|2|0|1|1792|104|0|0|0|0|0|0|0|0|0|0
"010030115033"|2|0|0|0|2|0|1|2396|132|0|0|0|0|0|0|0|0|0|0
"010030116011"|2|0|0|0|2|0|0|994|50.5|0|0|0|0|0|0|0|0|0|0
"010030116012"|1|0|0|0|1|0|1|856|43.5|1|0|0|0|0|1|1|1|109|13.3
"010059501001"|2|1|0|0|3|2|0|1245|0|0|0|0|0|0|0|0|0|0|0
"010059502003"|2|0|0|0|2|2|1|450|21|0|0|0|0|0|0|0|0|0|0
"010059503001"|1|0|0|0|1|1|0|287|13|0|0|0|0|0|0|0|0|0|0
"010059506001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|48|9.6
"010059507001"|1|0|0|0|1|1|1|641|38|0|0|0|0|0|0|0|0|0|0
"010059507002"|1|0|0|0|1|0|0|4386|0|0|0|0|0|0|0|0|0|0|0
"010059508002"|1|0|0|0|1|1|0|508|28|0|0|0|0|0|0|0|0|0|0
"010070100012"|3|0|0|1|4|0|1|1036|0|0|0|0|0|0|0|0|0|0|0
"010070100053"|1|0|0|0|1|0|1|282|18|0|0|0|0|0|0|0|0|0|0
"010070100071"|1|0|0|0|1|0|1|206|10.5|0|0|0|0|0|0|0|0|0|0
"010070100072"|1|0|0|0|1|0|0|455|24|0|0|0|0|0|0|0|0|0|0
"010070100091"|1|0|0|0|1|0|1|603|36|0|0|0|0|0|0|0|0|0|0
"010070100101"|1|0|0|0|1|0|0|494|26|0|0|0|0|0|0|0|0|0|0
"010090501031"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501042"|3|0|0|0|3|0|0|1425|75.08|0|0|0|0|0|0|0|0|0|0
"010090501071"|1|0|0|0|1|0|1|603|33|0|0|0|0|0|0|0|0|0|0
"010090501072"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|8|2
"010090502001"|2|0|1|1|4|0|2|868|0|0|0|0|0|0|0|0|0|0|0
"010090503012"|2|0|0|0|2|0|1|1100|56.5|0|0|0|0|0|0|0|0|0|0
"010090505011"|2|0|0|0|2|0|1|1118|59.5|0|0|0|0|0|0|0|0|0|0
"010090506033"|1|0|0|0|1|0|0|524|20|0|0|0|0|0|0|0|0|0|0
"010090506043"|3|0|0|0|3|0|1|1677|90.93|0|0|0|0|0|0|0|0|0|0
"010090507012"|1|0|0|0|1|0|1|843|42|0|0|0|0|0|0|0|0|0|0
"010090507022"|2|0|0|0|2|0|1|926|46.78|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|85|8.6
"010119522011"|2|0|0|0|2|2|0|866|38|0|0|0|0|0|0|0|0|0|0
"010119522012"|1|0|0|0|1|1|1|577|31|0|0|0|0|0|0|0|0|0|0
"010119522021"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139528001"|3|0|0|0|3|0|1|1450|67|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|0|1|0|0|630|30.5|0|0|0|0|0|0|0|0|0|0
"010139531002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|396|21|0|0|0|0|0|0|0|0|0|0
"010139535001"|1|0|0|0|1|0|1|451|23|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|3|1|1|207|27.4
"010150002002"|1|0|0|0|1|1|0|450|25.5|1|0|0|0|0|1|1|0|79|16.3
"010150004003"|1|0|0|0|1|1|0|333|17|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|311|17|0|0|0|0|0|0|0|0|0|0
"010150007002"|1|1|0|0|2|1|0|426|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|28.3
"010150010001"|1|0|0|0|1|1|0|388|19|1|0|0|0|0|1|1|1|252|39.1
"010150012012"|1|0|0|1|2|0|0|1265|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1270|84|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|780|58|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1100|64|0|0|0|0|0|0|0|0|0|0
"010150015011"|1|0|0|0|1|0|1|409|24|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|1|1100|70.2|0|0|0|0|0|0|0|0|0|0
"010150018021"|1|0|0|0|1|0|0|502|28.5|0|0|0|0|0|0|0|0|0|0
"010150018022"|1|0|0|0|1|0|1|586|32|0|0|0|0|0|0|0|0|0|0
"010150020011"|1|0|0|0|1|0|1|478|32.5|0|0|0|0|0|0|0|0|0|0
"010150020012"|2|0|0|0|2|0|1|909|55|0|0|0|0|0|0|0|0|0|0
"010150020022"|1|0|0|0|1|0|0|411|23.4|0|0|0|0|0|0|0|0|0|0
"010150021041"|2|0|0|0|2|0|1|1690|96|0|0|0|0|0|0|0|0|0|0
"010150021051"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|1|1131|59.73|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|492|29|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|434|24|0|0|0|0|0|0|0|0|0|0
"010150025031"|3|0|0|0|3|0|1|1714|101|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|870|47.5|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|488|40.3
"010179538003"|1|0|0|0|1|1|0|95|7|0|0|0|0|0|0|0|0|0|0
"010179540021"|2|0|0|0|2|2|1|474|30.86|0|0|0|0|0|0|0|0|0|0
"010179540024"|2|0|0|1|3|1|0|238|0|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|415|23|0|0|0|0|0|0|0|0|0|0
"010179543002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|14|2.6
"010179543004"|2|0|0|0|2|1|0|1245|68|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|253|14|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|1|0|199|10|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|428|22|0|0|0|0|0|0|0|0|0|0
"010179548002"|1|0|0|0|1|1|1|581|33|0|0|0|0|0|0|0|0|0|0
"010179548003"|2|0|0|0|2|2|0|389|0|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|1|612|37.32|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|387|25|0|0|0|0|0|0|0|0|0|0
"010199558021"|1|0|0|0|1|0|1|792|42.66|0|0|0|0|0|0|0|0|0|0
"010199559003"|1|0|0|0|1|0|0|472|26.5|0|0|0|0|0|0|0|0|0|0
"010199560001"|2|0|0|0|2|0|1|1094|59.86|0|0|0|0|0|0|0|0|0|0
"010199560004"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561022"|1|0|0|0|1|0|1|538|32.36|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|13|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2945|141.2|0|0|0|0|0|0|0|0|0|0
"010210601041"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|241|15
"010210604012"|1|0|0|0|1|0|1|698|33.15|0|0|0|0|0|0|0|0|0|0
"010210604031"|2|0|0|0|2|0|1|1217|63|0|0|0|0|0|0|0|0|0|0
"010210604042"|2|0|0|0|2|0|0|1027|48.7|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|526|29.15|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|766|41|0|0|0|0|0|0|0|0|0|0
"010210607022"|1|0|0|0|1|0|1|544|29.15|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|218|21
"010239568003"|2|0|0|0|2|2|1|553|34|1|0|0|0|0|1|0|1|285|19.6
"010239569003"|2|0|0|0|2|2|1|514|34|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|603|59.7
"010259576042"|1|0|0|0|1|0|1|440|29|0|0|0|0|0|0|0|0|0|0
"010259576043"|2|0|0|0|2|0|0|644|38.52|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|328|18|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|500|32.75|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1097|69.5|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|329|14|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|83|12
"010279589004"|3|0|0|0|3|0|1|1338|68.91|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|488|26.5|0|0|0|0|0|0|0|0|0|0
"010279591001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|138|14
"010299595002"|1|0|0|0|1|0|1|223|13.35|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1205|65.2|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|215|14|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|1|874|48.5|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|102|7
"010310101002"|1|0|0|0|1|0|1|836|42|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|0|0|1|0|1|808|39.08|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|601|26.92|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|3|2|1|646|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|537|28|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10
"010310109002"|1|0|0|1|2|0|0|590|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2119|117|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|801|43|0|0|0|0|0|0|0|0|0|0
"010310112031"|2|0|0|0|2|0|0|1196|60|0|0|0|0|0|0|0|0|0|0
"010310112052"|1|0|0|0|1|0|0|411|21|0|0|0|0|0|0|0|0|0|0
"010310112061"|1|0|0|0|1|0|0|451|26|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|389|21|1|0|0|0|0|1|1|1|33|9.5
"010310113002"|1|0|0|0|1|0|1|632|31|0|0|0|0|0|0|0|0|0|0
"01033"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|231|16.1
"010330201001"|3|0|0|0|3|3|0|753|50.75|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|282|19.8|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|0|0|427|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|294|19|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|343|19|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|390|22|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|0|1|2401|0|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|221|13.34|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|218|13.33|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|1|236|19.4|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|813|54.4|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|1|960|62.5|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|163|12.2|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|260|17.5|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|226|19|0|0|0|0|0|0|0|0|0|0
"010359602002"|1|0|0|0|1|1|1|93|8|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|113|7|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|100|7|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|354|23|0|0|0|0|0|0|0|0|0|0
"010359606003"|3|1|0|1|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|788|47.6|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1254|79|0|0|0|0|0|0|0|0|0|0
"010399617002"|1|0|0|0|1|0|1|525|33|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|1080|48|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|782|38.21|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|185|15|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|897|62.09|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|367|24.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|497|33|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|299|18.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|222|14.6|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|19|2
"010419634002"|1|0|0|0|1|1|1|851|47.07|0|0|0|0|0|0|0|0|0|0
"010419636003"|1|0|0|1|2|1|1|843|0|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|556|35.32|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|116|13
"010439641001"|1|0|0|0|1|0|1|356|22|0|0|0|0|0|0|0|0|0|0
"010439642011"|3|0|0|0|3|0|1|1419|73.9|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1045|60.57|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|51|2.8
"010439644001"|2|0|0|0|2|0|1|1063|57.13|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|1|293|0|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|681|32.1|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1547|80|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|573|33|0|0|0|0|0|0|0|0|0|0
"010439649011"|1|0|0|0|1|0|0|606|29|1|0|0|0|0|1|1|1|73|10.5
"010439649012"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|175|29.1
"010439649013"|2|1|0|1|4|0|0|1532|0|1|0|0|0|0|1|1|1|133|9.6
"010439649014"|1|0|0|0|1|0|1|513|25.6|0|0|0|0|0|0|0|0|0|0
"010439649022"|0|0|1|1|2|0|1|243|0|0|0|0|0|0|0|0|0|0|0
"010439652002"|1|0|0|0|1|0|1|183|10|0|0|0|0|0|0|0|0|0|0
"010439653001"|2|0|0|0|2|0|1|837|37.85|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|1|1279|67|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|1|758|44|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|0|1|830|41|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|1|851|51.68|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|1|1|513|29|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|1|0|676|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|4
"010450208022"|1|0|0|0|1|1|0|424|26|0|0|0|0|0|0|0|0|0|0
"010450211022"|3|0|0|0|3|3|1|1195|43|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|1|295|20.42|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|401|20.85|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|1|864|48.17|0|0|0|0|0|0|0|0|0|0
"010479561013"|1|0|0|0|1|1|1|235|10|0|0|0|0|0|0|0|0|0|0
"010479561021"|2|0|0|0|2|2|1|486|30.59|0|0|0|0|0|0|0|0|0|0
"010479561022"|2|0|0|0|2|2|1|604|34|0|0|0|0|0|0|0|0|0|0
"010479563001"|1|0|0|0|1|1|0|345|20|0|0|0|0|0|0|0|0|0|0
"010479564001"|3|0|0|0|3|2|1|959|0|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|0|0|0|3|3|2|597|30.5|0|0|0|0|0|0|0|0|0|0
"010479566002"|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|230|10|1|0|0|0|0|1|1|0|159|13
"010479567021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|350|28.5
"010479568001"|1|0|0|0|1|1|0|348|18|0|0|0|0|0|0|0|0|0|0
"010479569001"|1|0|0|0|1|1|1|172|9|0|0|0|0|0|0|0|0|0|0
"010479569003"|1|0|0|0|1|1|0|224|18.15|0|0|0|0|0|0|0|0|0|0
"010479572002"|1|0|0|1|2|1|0|214|0|0|0|0|0|0|0|0|0|0|0
"010479573013"|1|0|0|0|1|1|1|227|10|0|0|0|0|0|0|0|0|0|0
"010479573022"|2|0|0|0|2|2|1|486|30.3|0|0|0|0|0|0|0|0|0|0
"01049"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|338|24.1
"010499601021"|1|0|0|0|1|0|1|622|39|0|0|0|0|0|0|0|0|0|0
"010499602001"|1|0|0|0|1|0|1|241|16|0|0|0|0|0|0|0|0|0|0
"010499603011"|1|0|0|0|1|0|1|858|53|0|0|0|0|0|0|0|0|0|0
"010499604022"|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010499604023"|1|0|0|0|1|0|1|1241|74|0|0|0|0|0|0|0|0|0|0
"010499605001"|1|0|0|0|1|0|1|961|55.5|0|0|0|0|0|0|0|0|0|0
"010499606023"|1|0|0|0|1|0|1|1135|63|0|0|0|0|0|0|0|0|0|0
"010499607011"|2|0|0|0|2|2|0|1428|69.5|1|0|0|0|0|1|1|0|38|2
"010499607021"|1|0|0|0|1|1|1|574|36.5|0|0|0|0|0|0|0|0|0|0
"010499608002"|1|0|0|0|1|1|1|914|53|0|0|0|0|0|0|0|0|0|0
"010499609002"|1|0|0|0|1|1|1|162|11.5|0|0|0|0|0|0|0|0|0|0
"010499612002"|1|0|0|0|1|0|0|729|46.5|0|0|0|0|0|0|0|0|0|0
"010499613001"|3|1|0|0|4|0|1|2769|0|0|0|0|0|0|0|0|0|0|0
"010499613002"|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010499614001"|1|0|0|0|1|0|1|486|32|0|0|0|0|0|0|0|0|0|0
"01051"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|543|50
"010510301021"|3|0|0|0|3|0|1|1857|93|0|0|0|0|0|0|0|0|0|0
"010510301031"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510304011"|1|0|0|0|1|0|0|460|26|0|0|0|0|0|0|0|0|0|0
"010510304023"|1|0|0|0|1|0|1|618|34|0|0|0|0|0|0|0|0|0|0
"010510304024"|1|0|0|0|1|0|0|535|29|0|0|0|0|0|0|0|0|0|0
"010510305002"|3|0|0|0|3|0|1|1610|72|0|0|0|0|0|0|0|0|0|0
"010510306001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510306004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|145|12
"010510307012"|1|0|0|0|1|0|0|927|42|0|0|0|0|0|0|0|0|0|0
"010510307013"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510308012"|3|0|0|1|4|0|1|2435|0|0|0|0|0|0|0|0|0|0|0
"010510308021"|1|0|0|0|1|0|0|1218|56|0|0|0|0|0|0|0|0|0|0
"010510309013"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510311001"|2|0|0|0|2|0|0|2386|102|0|0|0|0|0|0|0|0|0|0
"010510311002"|1|0|0|0|1|0|0|555|28|0|0|0|0|0|0|0|0|0|0
"010510312002"|1|0|0|0|1|0|1|931|52|0|0|0|0|0|0|0|0|0|0
"010510313001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|629|48.4
"01053"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|24|3
"010539698022"|2|0|0|0|2|2|1|945|43|0|0|0|0|0|0|0|0|0|0
"010539698024"|1|0|0|0|1|1|0|379|24|0|0|0|0|0|0|0|0|0|0
"010539699002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010539699003"|1|0|0|0|1|1|0|190|10|0|0|0|0|0|0|0|0|0|0
"010539701002"|2|0|0|0|2|0|1|872|49.17|0|0|0|0|0|0|0|0|0|0
"010539701003"|1|0|0|0|1|0|0|340|20.83|0|0|0|0|0|0|0|0|0|0
"010539703002"|2|1|0|0|3|3|1|994|0|0|0|0|0|0|0|0|0|0|0
"010539704001"|1|0|0|0|1|1|0|259|16|0|0|0|0|0|0|0|0|0|0
"010539705001"|1|0|0|0|1|1|0|523|0|0|0|0|0|0|0|0|0|0|0
