"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010179546002"|1|0|0|0|1|1|1|262|17|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|1|1|243|15|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|484|25|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|0|624|39|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|407|22.82|0|0|0|0|0|0|0|0|0|0
"010199558002"|1|0|0|0|1|0|1|831|52.17|0|0|0|0|0|0|0|0|0|0
"010199559001"|1|0|0|0|1|0|0|473|23.36|0|0|0|0|0|0|0|0|0|0
"010199560002"|2|0|0|0|2|0|1|1132|67.79|0|0|0|0|0|0|0|0|0|0
"010199560003"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561003"|1|0|0|0|1|0|1|554|31.36|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2970|171.6|0|0|0|0|0|0|0|0|0|0
"010210601024"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|161|13.9
"010210604012"|1|0|0|0|1|0|0|659|40.6|0|0|0|0|0|0|0|0|0|0
"010210604021"|3|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010210604022"|1|0|0|0|1|0|0|829|46.25|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|0|434|26.26|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|0|691|36.67|0|0|0|0|0|0|0|0|0|0
"010210607001"|1|0|0|0|1|0|0|651|35.5|0|0|0|0|0|0|0|0|0|0
"010210607002"|1|0|0|0|1|0|0|651|35.5|0|0|0|0|0|0|0|0|0|0
"010210607003"|1|0|0|0|1|0|0|651|35.5|0|0|0|0|0|0|0|0|0|0
"010210607004"|4|0|0|0|4|0|1|2970|171.6|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|237|17
"010239568003"|2|0|0|0|2|2|1|747|47.5|1|0|0|0|0|1|0|1|283|21.4
"010239569003"|2|0|0|0|2|2|1|670|40|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|203|14.9
"010259576022"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010259576023"|3|0|0|0|3|0|1|1271|80.17|0|0|0|0|0|0|0|0|0|0
"010259576025"|1|0|0|0|1|0|1|500|29.65|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|352|22.5|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|635|37.5|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1314|80.5|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|390|20.5|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|2|1|231|25
"010279589004"|3|0|0|0|3|0|0|1426|83.86|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|510|29.5|0|0|0|0|0|0|0|0|0|0
"010299595002"|1|0|0|0|1|0|1|239|16|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1270|75.03|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|243|15.5|0|0|0|0|0|0|0|0|0|0
"010299597003"|1|0|0|0|1|0|1|243|15.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|0|862|51.47|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|1|1|191|19.8
"010310101002"|1|0|0|0|1|0|1|826|44.9|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|1|0|0|1|0|1|0|19.46|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|372|20.14|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|2|2|1|0|38.5|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|532|31.4|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|86|7
"010310110001"|1|0|0|0|1|0|0|2207|122.75|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|760|36|0|0|0|0|0|0|0|0|0|0
"010310112011"|2|0|0|0|2|0|0|1416|63|0|0|0|0|0|0|0|0|0|0
"010310112021"|1|0|0|0|1|0|0|618|27|0|0|0|0|0|0|0|0|0|0
"010310112024"|1|0|0|0|1|0|0|461|21|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|528|25|0|0|0|0|0|0|0|0|0|0
"010310113002"|2|0|0|0|2|0|1|1062|56.25|0|0|0|0|0|0|0|0|0|0
"010310113003"|1|0|0|0|1|0|0|528|25|0|0|0|0|0|0|0|0|0|0
"010330201001"|3|0|0|0|3|3|0|739|52.2|0|0|0|0|0|0|0|0|0|0
"010330201004"|4|0|0|0|4|4|1|1068|76|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|329|23.8|0|0|0|0|0|0|0|0|0|0
"010330202002"|4|0|0|0|4|4|1|1068|76|0|0|0|0|0|0|0|0|0|0
"010330203001"|1|0|0|0|1|1|1|329|23.8|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|1|0|0|0|32.5|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|341|18.5|0|0|0|0|0|0|0|0|0|0
"010330205004"|1|1|0|1|1|0|0|0|32.5|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|370|19.5|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|350|20.5|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|4|0|1|0|147.58|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|212|16.75|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|210|16.62|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|1|263|18.3|0|0|0|0|0|0|0|0|0|0
"010330208022"|2|0|0|0|2|0|1|748|52.6|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|748|52.6|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|1|897|50.1|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|144|9.1|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|325|21.4|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|242|18.5|0|0|0|0|0|0|0|0|0|0
"010359602002"|1|0|0|0|1|1|1|190|9.53|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|213|9.03|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|213|11.2|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|493|21|0|0|0|0|0|0|0|0|0|0
"010359605002"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606001"|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606003"|2|0|0|0|2|2|1|749|22.74|0|0|0|0|0|0|0|0|0|0
"010379611001"|0|0|0|1|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0
"010379611003"|3|0|0|0|3|0|1|980|51|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1292|78|0|0|0|0|0|0|0|0|0|0
"010399617002"|2|0|0|0|2|0|1|607|41.5|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|980|52.55|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|764|44.43|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|0|154|12|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|961|56.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|361|22.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|565|34|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|0|302|18.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|201|13.5|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|216|19.9
"010419634002"|1|0|0|0|1|0|1|827|49.65|0|0|0|0|0|0|0|0|0|0
"010419636002"|1|0|0|1|1|0|1|0|47.7|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|0|1|607|34.15|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|154|21.5
"010439641001"|1|0|0|0|1|0|0|341|20.1|0|0|0|0|0|0|0|0|0|0
"010439642001"|3|0|0|0|3|0|0|1435|83.2|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1073|60.7|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|35|3
"010439644001"|2|0|0|0|2|0|0|1096|62.87|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|1|0|0|0|14.25|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|640|31.13|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1509|81.3|0|0|0|0|0|0|0|0|0|0
"010439647003"|2|0|0|0|2|0|0|1096|62.87|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|656|40.1|0|0|0|0|0|0|0|0|0|0
"010439649002"|0|0|1|1|1|0|0|0|12.5|0|0|0|0|0|0|0|0|0|0
"010439649003"|2|1|0|1|2|0|0|0|0|1|0|0|0|0|1|1|1|163|13
"010439649004"|1|0|0|0|1|0|1|469|32.35|0|0|0|0|0|0|0|0|0|0
"010439649005"|1|0|0|0|1|0|0|577|31.65|1|0|0|0|0|1|1|1|82|12.9
"010439649006"|1|0|0|0|1|0|1|193|11|1|0|0|0|0|1|1|0|212|23.9
"010439650001"|3|1|0|1|3|0|0|0|0|2|0|0|0|0|2|2|2|245|25.9
"010439652002"|1|0|0|0|1|0|1|193|11|1|0|0|0|0|1|1|0|212|23.9
"010439653001"|3|0|0|0|3|0|1|960|55|0|0|0|0|0|0|0|0|0|0
"010439654011"|4|0|0|0|4|0|1|1509|81.3|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|0|1239|70.35|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|0|809|47.1|0|0|0|0|0|0|0|0|0|0
"01045"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|29|4.8
"010450201001"|1|0|0|0|1|0|0|678|38.25|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|0|913|49.25|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|0|1|503|31|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|1|0|0|0|44|0|0|0|0|0|0|0|0|0|0
"010450205002"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|0|0|0|1|0|0|507|28.75|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|56|9
"010450208022"|1|0|0|0|1|0|0|436|23.25|0|0|0|0|0|0|0|0|0|0
"010450211022"|2|0|0|0|2|0|0|1004|64|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|0|232|15|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|420|20.55|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|0|892|47.12|0|0|0|0|0|0|0|0|0|0
"01047"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|3|3|576|46.4
"010479561001"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561002"|2|0|0|0|2|2|1|747|39.5|0|0|0|0|0|0|0|0|0|0
"010479561003"|1|0|0|0|1|1|1|212|14|0|0|0|0|0|0|0|0|0|0
"010479561004"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561005"|2|0|0|0|2|2|0|640|38.04|0|0|0|0|0|0|0|0|0|0
"010479563001"|2|0|0|0|2|2|1|444|28|0|0|0|0|0|0|0|0|0|0
"010479564001"|2|1|0|0|2|2|1|0|56.76|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565002"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|1|0|0|3|3|1|0|46.55|0|0|0|0|0|0|0|0|0|0
"010479566002"|2|0|0|0|2|2|1|417|10.5|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|292|18.5|1|0|0|0|0|1|1|1|120|14.9
"010479568001"|3|0|0|0|3|3|1|852|32.19|0|0|0|0|0|0|0|0|0|0
"010479569001"|1|0|0|0|1|1|1|179|13|0|0|0|0|0|0|0|0|0|0
"010479569003"|1|0|0|0|1|1|0|295|21.46|0|0|0|0|0|0|0|0|0|0
"010479572002"|1|0|0|1|1|1|0|0|12.58|0|0|0|0|0|0|0|0|0|0
"010479573001"|3|0|0|0|3|3|1|851|56.92|0|0|0|0|0|0|0|0|0|0
