"state","county","subdivision","tract"
"25","25025","2502507000","25025120400"
"25","25025","2502507000","25025120700"
"25","25025","2502507000","25025130100"
"25","25025","2502507000","25025130200"
"25","25025","2502507000","25025130300"
"25","25025","2502507000","25025130402"
"25","25025","2502507000","25025140102"
"25","25025","2502507000","25025091300"
"25","25025","2502507000","25025110501"
"25","25025","2502507000","25025030500"
"25","25025","2502507000","25025010500"
"25","25025","2502507000","25025071101"
"25","25025","2502507000","25025000100"
"25","25025","2502507000","25025000201"
"25","25025","2502507000","25025000202"
"25","25025","2502507000","25025120105"
"25","25025","2502507000","25025140105"
"25","25025","2502507000","25025100603"
"25","25025","2502507000","25025010103"
"25","25025","2502507000","25025070402"
"25","25025","2502507000","25025140107"
"25","25025","2502507000","25025981202"
"25","25025","2502507000","25025051101"
"25","25025","2502507000","25025981600"
"25","25025","2502507000","25025090901"
"25","25025","2502507000","25025092101"
"25","25025","2502507000","25025110301"
"25","25025","2502507000","25025110103"
"25","25025","2502507000","25025981000"
"25","25025","2502507000","25025170701"
"25","25025","2502507000","25025980101"
"25","25025","2502507000","25025091001"
"25","25025","2502507000","25025040401"
"25","25025","2502507000","25025040600"
"25","25025","2502581005","25025180500"
"25","25025","2502581005","25025180301"
"25","25025","2502581005","25025180101"
"25","25025","2502581005","25025180400"
"25","25025","2502581005","25025981300"
"25","25025","2502581005","25025990101"
"25","25025","2502581005","25025170800"
"25","25025","2502581005","25025180200"
"25","25025","2502581005","25025051101"
"25","25025","2502581005","25025981600"
"25","25025","2502581005","25025980101"
"25","25025","2502513205","25025160200"
"25","25025","2502513205","25025050101"
"25","25025","2502513205","25025160101"
"25","25025","2502513205","25025160300"
"25","25025","2502513205","25025050901"
"25","25025","2502513205","25025051000"
"25","25025","2502513205","25025170601"
"25","25025","2502513205","25025160601"
"25","25025","2502513205","25025160602"
"25","25025","2502513205","25025160501"
"25","25025","2502513205","25025040801"
"25","25025","2502513205","25025160400"
"25","25025","2502513205","25025170100"
"25","25025","2502513205","25025160502"
"25","25025","2502500000","25025990101"
"25","25025","2502556585","25025170501"
"25","25025","2502556585","25025170300"
"25","25025","2502556585","25025170502"
"25","25025","2502556585","25025051000"
"25","25025","2502556585","25025170601"
"25","25025","2502556585","25025981502"
"25","25025","2502556585","25025160601"
"25","25025","2502556585","25025180101"
"25","25025","2502556585","25025160602"
"25","25025","2502556585","25025170702"
"25","25025","2502556585","25025990101"
"25","25025","2502556585","25025170100"
"25","25025","2502556585","25025170200"
"25","25025","2502556585","25025170400"
"25","25025","2502556585","25025170800"
"25","25025","2502556585","25025160502"
"25","25025","2502556585","25025051101"
"25","25025","2502556585","25025981600"
"25","25025","2502556585","25025170701"
"16","16051","1605191978","16051960100"
"16","16051","1605191978","16051960400"
"16","16051","1605191978","16051960300"
"16","16051","1605191978","16051960200"
"16","16051","1605193036","16051960400"
"16","16051","1605192335","16051960100"
"16","16051","1605192990","16051960400"
"16","16051","1605192990","16051960300"
"16","16051","1605192990","16051960200"
"16","16051","1605193059","16051960100"
"16","16051","1605193059","16051960200"
"48","48177","4817790868","48177000600"
"48","48177","4817790868","48177000500"
"48","48177","4817790868","48177000200"
"48","48177","4817794060","48177000100"
"48","48177","4817794060","48177000200"
"48","48177","4817791565","48177000600"
"48","48177","4817791565","48177000100"
"48","48177","4817791565","48177000200"
"48","48177","4817791565","48177000400"
"48","48177","4817791565","48177000300"
"48","48177","4817792760","48177000600"
"48","48177","4817792760","48177000500"
"48","48177","4817792760","48177000200"
"48","48177","4817793595","48177000600"
"48","48177","4817793595","48177000500"
"48","48177","4817791733","48177000600"
"48","48177","4817791733","48177000100"
"48","48177","4817791733","48177000500"
"48","48177","4817791733","48177000200"
"47","47115","4711590496","47115050101"
"47","47115","4711590496","47115050202"
"47","47115","4711590496","47115050102"
"47","47115","4711590496","47115050302"
"47","47115","4711590496","47115050301"
"47","47115","4711590496","47115050201"
"47","47115","4711590876","47115050101"
"47","47115","4711590876","47115050102"
"47","47115","4711590116","47115050302"
"47","47115","4711590116","47115050301"
"47","47115","4711590116","47115050201"
"47","47115","4711590306","47115050101"
"47","47115","4711590306","47115050202"
"47","47115","4711590306","47115050302"
"47","47115","4711590306","47115050301"
"47","47115","4711590306","47115050201"
"47","47115","4711590686","47115050101"
"47","47115","4711590686","47115050202"
"47","47115","4711590686","47115050102"
"47","47115","4711590686","47115050302"
"47","47115","4711590686","47115050201"
"26","26007","2600761520","26007000100"
"26","26007","2600761520","26007000200"
"26","26007","2600701740","26007000900"
"26","26007","2600701740","26007000400"
"26","26007","2600701740","26007000500"
"26","26007","2600701740","26007000600"
"26","26007","2600701740","26007000800"
"26","26007","2600701740","26007000700"
"26","26007","2600701740","26007000300"
"26","26007","2600734740","26007000100"
"26","26007","2600734740","26007000200"
"26","26007","2600749360","26007000100"
"26","26007","2600749360","26007000200"
"26","26007","2600751220","26007000100"
"26","26007","2600751220","26007000600"
"26","26007","2600751220","26007000200"
"26","26007","2600751220","26007000300"
"26","26007","2600771240","26007000900"
"26","26007","2600771240","26007000100"
"26","26007","2600771240","26007990000"
"26","26007","2600771240","26007000200"
"26","26007","2600785180","26007000100"
"26","26007","2600787680","26007000100"
"26","26007","2600787680","26007000200"
"26","26007","2600787680","26007000700"
"26","26007","2600700000","26007000900"
"26","26007","2600700000","26007000400"
"26","26007","2600700000","26007990000"
"26","26007","2600700000","26007000300"
"26","26007","2600701760","26007000900"
"26","26007","2600701760","26007000400"
"26","26007","2600701760","26007990000"
"26","26007","2600701760","26007000500"
"26","26007","2600701760","26007000600"
"26","26007","2600701760","26007000800"
"26","26007","2600701760","26007000200"
"26","26007","2600701760","26007000700"
"26","26007","2600701760","26007000300"
"21","21231","2123190816","21231920300"
"21","21231","2123190816","21231920400"
"21","21231","2123190816","21231920700"
"21","21231","2123192368","21231920200"
"21","21231","2123192368","21231920300"
"21","21231","2123192368","21231920100"
"21","21231","2123192368","21231920400"
"21","21231","2123192368","21231920700"
"21","21231","2123191528","21231920200"
"21","21231","2123191528","21231920300"
"21","21231","2123191528","21231920100"
"21","21231","2123191528","21231920700"
"21","21231","2123193792","21231920300"
"21","21231","2123193792","21231920100"
"21","21231","2123193792","21231920400"
"21","21231","2123193792","21231920700"
"21","21231","2123192344","21231920200"
"21","21231","2123192344","21231920300"
"21","21231","2123192344","21231920100"
"21","21231","2123192344","21231920400"
"21","21231","2123192344","21231920700"
"47","47185","4718590566","47185935000"
"47","47185","4718590566","47185935400"
"47","47185","4718590566","47185935300"
"47","47185","4718590566","47185935100"
"47","47185","4718590756","47185935000"
"47","47185","4718590756","47185935400"
"47","47185","4718591326","47185935200"
"47","47185","4718591326","47185935300"
"47","47185","4718591326","47185935100"
"47","47185","4718590946","47185935000"
"47","47185","4718590946","47185935200"
"47","47185","4718590946","47185935500"
"47","47185","4718590946","47185935300"
"47","47185","4718590186","47185935000"
"47","47185","4718590186","47185935500"
"47","47185","4718590186","47185935400"
"47","47185","4718590186","47185935300"
"47","47185","4718591136","47185935200"
"47","47185","4718591136","47185935500"
"47","47185","4718591136","47185935300"
"47","47185","4718591136","47185935100"
"47","47185","4718590376","47185935000"
"47","47185","4718590376","47185935200"
"47","47185","4718590376","47185935500"
"47","47185","4718590376","47185935400"
"47","47185","4718590376","47185935300"
"48","48147","4814791150","48147950402"
"48","48147","4814791150","48147950800"
"48","48147","4814791150","48147950600"
"48","48147","4814791150","48147950300"
"48","48147","4814791150","48147950702"
"48","48147","4814792175","48147950500"
"48","48147","4814792175","48147950600"
"48","48147","4814792175","48147950300"
"48","48147","4814792175","48147950702"
"48","48147","4814792175","48147950701"
"48","48147","4814790375","48147950401"
"48","48147","4814790375","48147950402"
"48","48147","4814790375","48147950800"
"48","48147","4814790375","48147950500"
"48","48147","4814790375","48147950600"
"48","48147","4814790375","48147950300"
"48","48147","4814790375","48147950702"
"48","48147","4814790375","48147950701"
"48","48147","4814791070","48147950402"
"48","48147","4814791070","48147950800"
"48","48147","4814791070","48147950100"
"48","48147","4814791070","48147950500"
"48","48147","4814791070","48147950600"
"48","48147","4814791070","48147950701"
"48","48147","4814792075","48147950100"
"48","48147","4814792075","48147950500"
"48","48147","4814792075","48147950701"
"48","48147","4814791825","48147950800"
"48","48147","4814791825","48147950100"
"48","48147","4814791825","48147950500"
"48","48147","4814793200","48147950402"
"48","48147","4814793200","48147950800"
"48","48147","4814793200","48147950100"
"48","48147","4814793200","48147950500"
"48","48147","4814793200","48147950300"
"20","20043","2004309500","20043020200"
"20","20043","2004309500","20043020300"
"20","20043","2004311700","20043020100"
"20","20043","2004311700","20043020200"
"20","20043","2004311700","20043020300"
"20","20043","2004333850","20043020100"
"20","20043","2004333850","20043020200"
"20","20043","2004334400","20043020100"
"20","20043","2004334400","20043020200"
"20","20043","2004344675","20043020200"
"20","20043","2004344675","20043020300"
"20","20043","2004372125","20043020100"
"20","20043","2004372125","20043020200"
"20","20043","2004376100","20043020200"
"20","20043","2004376100","20043020300"
"20","20043","2004380275","20043020100"
"20","20043","2004380275","20043020200"
"20","20043","2004375600","20043020200"
"20","20043","2004375600","20043020300"
"48","48265","4826590675","48265960800"
"48","48265","4826590675","48265960100"
"48","48265","4826590675","48265960700"
"48","48265","4826592015","48265960600"
"48","48265","4826592015","48265960800"
"48","48265","4826592015","48265960100"
"48","48265","4826592015","48265960200"
"48","48265","4826592015","48265960700"
"48","48265","4826592015","48265960500"
"48","48265","4826592015","48265960301"
"48","48265","4826592015","48265960302"
"48","48265","4826592015","48265960402"
"48","48265","4826592015","48265960401"
"48","48265","4826591875","48265960100"
"48","48265","4826591875","48265960700"
"48","48265","4826591875","48265960301"
"48","48265","4826591875","48265960302"
"48","48265","4826591875","48265960402"
"48","48265","4826591875","48265960401"
"12","12053","1205393230","12053040701"
"12","12053","1205393230","12053040901"
"12","12053","1205393230","12053041201"
"12","12053","1205393230","12053041401"
"12","12053","1205393230","12053041402"
"12","12053","1205393230","12053041302"
"12","12053","1205393230","12053041305"
"12","12053","1205393230","12053040910"
"12","12053","1205393230","12053041005"
"12","12053","1205393230","12053040602"
"12","12053","1205393230","12053040802"
"12","12053","1205393230","12053040909"
"12","12053","1205393230","12053040911"
"12","12053","1205393230","12053040501"
"12","12053","1205393230","12053040908"
"12","12053","1205393230","12053041105"
"12","12053","1205393230","12053041103"
"12","12053","1205393230","12053040906"
"12","12053","1205393230","12053040905"
"12","12053","1205393230","12053040907"
"12","12053","1205393230","12053041003"
"12","12053","1205393230","12053041004"
"12","12053","1205393230","12053041501"
"12","12053","1205393230","12053041203"
"12","12053","1205393230","12053041304"
"12","12053","1205393230","12053040801"
"12","12053","1205393230","12053041006"
"12","12053","1205393230","12053041104"
"12","12053","1205393230","12053041204"
"12","12053","1205393230","12053040702"
"12","12053","1205393230","12053040302"
"12","12053","1205393230","12053040601"
"12","12053","1205393230","12053041600"
"12","12053","1205393230","12053041303"
"12","12053","1205393230","12053040303"
"12","12053","1205393230","12053041106"
"12","12053","1205393230","12053041502"
"12","12053","1205391475","12053040701"
"12","12053","1205391475","12053041201"
"12","12053","1205391475","12053041401"
"12","12053","1205391475","12053041302"
"12","12053","1205391475","12053041305"
"12","12053","1205391475","12053041501"
"12","12053","1205391475","12053041203"
"12","12053","1205391475","12053041304"
"12","12053","1205391475","12053041204"
"12","12053","1205391475","12053040702"
"12","12053","1205391475","12053041600"
"12","12053","1205391475","12053990000"
"12","12053","1205391475","12053041502"
"12","12053","1205390325","12053040701"
"12","12053","1205390325","12053040102"
"12","12053","1205390325","12053040910"
"12","12053","1205390325","12053040101"
"12","12053","1205390325","12053040602"
"12","12053","1205390325","12053040502"
"12","12053","1205390325","12053040802"
"12","12053","1205390325","12053040909"
"12","12053","1205390325","12053040911"
"12","12053","1205390325","12053040501"
"12","12053","1205390325","12053040301"
"12","12053","1205390325","12053040702"
"12","12053","1205390325","12053040400"
"12","12053","1205390325","12053040302"
"12","12053","1205390325","12053040201"
"12","12053","1205390325","12053040601"
"12","12053","1205390325","12053040303"
"12","12053","1205390325","12053040202"
"12","12053","1205392964","12053040102"
"12","12053","1205392964","12053040101"
"12","12053","1205392964","12053040301"
"12","12053","1205392964","12053040201"
"12","12053","1205392964","12053040202"
"12","12129","1212990949","12129990000"
"12","12129","1212990949","12129010100"
"12","12129","1212990949","12129010201"
"12","12129","1212990949","12129010202"
"12","12129","1212990949","12129010203"
"12","12129","1212993627","12129990000"
"12","12129","1212993627","12129010100"
"12","12129","1212993627","12129010201"
"12","12129","1212993627","12129010202"
"12","12129","1212993627","12129010203"
"12","12131","1213193542","12131950602"
"12","12131","1213193542","12131950603"
"12","12131","1213193542","12131990000"
"12","12131","1213193542","12131950601"
"12","12131","1213193542","12131950502"
"12","12131","1213193542","12131950501"
"12","12131","1213190819","12131950101"
"12","12131","1213190819","12131950102"
"12","12131","1213190819","12131950502"
"12","12131","1213190819","12131950301"
"12","12131","1213190819","12131950400"
"12","12131","1213190819","12131950200"
"12","12131","1213190819","12131950302"
"12","12131","1213190819","12131950501"
"12","12131","1213192665","12131950101"
"12","12131","1213192665","12131950102"
"12","12131","1213192665","12131950301"
"12","12131","1213192665","12131950200"
"12","12131","1213192665","12131950302"
"12","12131","1213191196","12131950602"
"12","12131","1213191196","12131950603"
"12","12131","1213191196","12131950601"
"12","12131","1213191196","12131950502"
"12","12131","1213191196","12131950400"
"12","12131","1213191196","12131950302"
"12","12131","1213191196","12131950501"
"12","12131","1213192938","12131950400"
"12","12131","1213192938","12131950200"
"12","12131","1213192938","12131950302"
"12","12131","1213192938","12131950501"
"28","28017","2801793033","28017950300"
"28","28017","2801793033","28017950400"
"28","28017","2801791557","28017950100"
"28","28017","2801791557","28017950200"
"28","28017","2801791557","28017950400"
"28","28017","2801790819","28017950300"
"28","28017","2801790819","28017950200"
"28","28017","2801790819","28017950400"
"28","28017","2801790081","28017950300"
"28","28017","2801790081","28017950100"
"28","28017","2801790081","28017950200"
"28","28017","2801790081","28017950400"
"28","28017","2801792295","28017950300"
"28","28017","2801792295","28017950100"
"28","28017","2801792295","28017950200"
"28","28017","2801792295","28017950400"
"02","02130","0213039010","02130000100"
"02","02130","0213039010","02130000400"
"02","02130","0213039010","02130000200"
"02","02130","0213039010","02130000300"
"26","26035","2603503620","26035000800"
"26","26035","2603503620","26035001300"
"26","26035","2603515920","26035000800"
"26","26035","2603515920","26035000600"
"26","26035","2603530280","26035000800"
"26","26035","2603530280","26035000100"
"26","26035","2603530280","26035000900"
"26","26035","2603530560","26035000400"
"26","26035","2603530560","26035000200"
"26","26035","2603530560","26035000300"
"26","26035","2603530900","26035000200"
"26","26035","2603530900","26035000100"
"26","26035","2603530900","26035000900"
"26","26035","2603530900","26035001000"
"26","26035","2603535120","26035000200"
"26","26035","2603535120","26035000300"
"26","26035","2603535120","26035000700"
"26","26035","2603535120","26035001000"
"26","26035","2603536140","26035000800"
"26","26035","2603536140","26035001300"
"26","26035","2603536140","26035000100"
"26","26035","2603536140","26035000900"
"26","26035","2603536800","26035001300"
"26","26035","2603536800","26035000900"
"26","26035","2603536800","26035001000"
"26","26035","2603537160","26035000800"
"26","26035","2603537160","26035000700"
"26","26035","2603537160","26035001300"
"26","26035","2603537340","26035000800"
"26","26035","2603537340","26035000700"
"26","26035","2603537340","26035001300"
"26","26035","2603537340","26035000100"
"26","26035","2603537340","26035000900"
"26","26035","2603537340","26035001000"
"26","26035","2603547620","26035000300"
"26","26035","2603547620","26035000700"
"26","26035","2603567600","26035000200"
"26","26035","2603567600","26035000300"
"26","26035","2603573000","26035000800"
"26","26035","2603577120","26035000200"
"26","26035","2603577120","26035001000"
"26","26035","2603577580","26035000400"
"26","26035","2603577580","26035000300"
"26","26035","2603577580","26035000700"
"26","26035","2603587980","26035000200"
"26","26035","2603531560","26035000400"
"26","26035","2603531560","26035000300"
"26","26035","2603531560","26035000500"
"26","26035","2603534220","26035000400"
"26","26035","2603534220","26035000800"
"26","26035","2603534220","26035000700"
"26","26035","2603534220","26035000600"
"20","20157","2015700900","20157978100"
"20","20157","2015705150","20157978200"
"20","20157","2015705600","20157978300"
"20","20157","2015716050","20157978200"
"20","20157","2015720275","20157978100"
"20","20157","2015722575","20157978100"
"20","20157","2015722575","20157978300"
"20","20157","2015723200","20157978100"
"20","20157","2015724675","20157978200"
"20","20157","2015724675","20157978100"
"20","20157","2015724675","20157978300"
"20","20157","2015728050","20157978100"
"20","20157","2015735325","20157978100"
"20","20157","2015735325","20157978300"
"20","20157","2015740325","20157978200"
"20","20157","2015740325","20157978100"
"20","20157","2015741075","20157978200"
"20","20157","2015741075","20157978100"
"20","20157","2015751575","20157978200"
"20","20157","2015759575","20157978100"
"20","20157","2015761200","20157978100"
"20","20157","2015763375","20157978200"
"20","20157","2015772300","20157978200"
"20","20157","2015775700","20157978200"
"20","20157","2015706550","20157978200"
"20","20157","2015777975","20157978200"
"20","20157","2015705625","20157978200"
"20","20157","2015705625","20157978100"
"20","20157","2015705625","20157978300"
"12","12127","1212790780","12127081500"
"12","12127","1212790780","12127081200"
"12","12127","1212790780","12127081300"
"12","12127","1212790780","12127081600"
"12","12127","1212790780","12127081800"
"12","12127","1212790780","12127081900"
"12","12127","1212790780","12127081700"
"12","12127","1212790780","12127080805"
"12","12127","1212790780","12127080804"
"12","12127","1212790780","12127083207"
"12","12127","1212790780","12127082415"
"12","12127","1212790780","12127082301"
"12","12127","1212790780","12127082000"
"12","12127","1212790780","12127082404"
"12","12127","1212790780","12127082100"
"12","12127","1212790780","12127082201"
"12","12127","1212790780","12127082202"
"12","12127","1212790780","12127081000"
"12","12127","1212790780","12127082401"
"12","12127","1212790780","12127082412"
"12","12127","1212790780","12127092500"
"12","12127","1212790780","12127083205"
"12","12127","1212790780","12127080901"
"12","12127","1212790780","12127080902"
"12","12127","1212790780","12127082604"
"12","12127","1212790780","12127082411"
"12","12127","1212792418","12127081500"
"12","12127","1212792418","12127080400"
"12","12127","1212792418","12127080500"
"12","12127","1212792418","12127080600"
"12","12127","1212792418","12127081200"
"12","12127","1212792418","12127081300"
"12","12127","1212792418","12127080201"
"12","12127","1212792418","12127082000"
"12","12127","1212792418","12127082201"
"12","12127","1212792418","12127080300"
"12","12127","1212792418","12127081000"
"12","12127","1212792418","12127080700"
"12","12127","1212792418","12127080202"
"12","12127","1212792418","12127990000"
"12","12127","1212792418","12127081102"
"12","12127","1212792418","12127082604"
"12","12127","1212792418","12127081101"
"12","12127","1212792418","12127080100"
"12","12127","1212792535","12127081500"
"12","12127","1212792535","12127080400"
"12","12127","1212792535","12127080500"
"12","12127","1212792535","12127080600"
"12","12127","1212792535","12127081200"
"12","12127","1212792535","12127081600"
"12","12127","1212792535","12127080803"
"12","12127","1212792535","12127081700"
"12","12127","1212792535","12127080805"
"12","12127","1212792535","12127080804"
"12","12127","1212792535","12127080201"
"12","12127","1212792535","12127082301"
"12","12127","1212792535","12127080300"
"12","12127","1212792535","12127081000"
"12","12127","1212792535","12127080700"
"12","12127","1212792535","12127080202"
"12","12127","1212792535","12127080807"
"12","12127","1212792535","12127083203"
"12","12127","1212792535","12127080806"
"12","12127","1212792535","12127083205"
"12","12127","1212792535","12127080901"
"12","12127","1212792535","12127080902"
"12","12127","1212792535","12127081102"
"12","12127","1212792535","12127081101"
"12","12127","1212792535","12127080100"
"12","12127","1212792847","12127082406"
"12","12127","1212792847","12127082405"
"12","12127","1212792847","12127082410"
"12","12127","1212792847","12127082414"
"12","12127","1212792847","12127083207"
"12","12127","1212792847","12127082701"
"12","12127","1212792847","12127082415"
"12","12127","1212792847","12127082606"
"12","12127","1212792847","12127082404"
"12","12127","1212792847","12127082503"
"12","12127","1212792847","12127082201"
"12","12127","1212792847","12127082202"
"12","12127","1212792847","12127082401"
"12","12127","1212792847","12127082412"
"12","12127","1212792847","12127082801"
"12","12127","1212792847","12127092500"
"12","12127","1212792847","12127082508"
"12","12127","1212792847","12127082509"
"12","12127","1212792847","12127082904"
"12","12127","1212792847","12127083208"
"12","12127","1212792847","12127082413"
"12","12127","1212792847","12127082511"
"12","12127","1212792847","12127082510"
"12","12127","1212792847","12127082605"
"12","12127","1212792847","12127082604"
"12","12127","1212792847","12127082607"
"12","12127","1212792847","12127082411"
"12","12127","1212792847","12127082506"
"12","12127","1212792847","12127082507"
"12","12127","1212792340","12127082903"
"12","12127","1212792340","12127082703"
"12","12127","1212792340","12127082704"
"12","12127","1212792340","12127083003"
"12","12127","1212792340","12127083209"
"12","12127","1212792340","12127082701"
"12","12127","1212792340","12127082606"
"12","12127","1212792340","12127082705"
"12","12127","1212792340","12127082802"
"12","12127","1212792340","12127082801"
"12","12127","1212792340","12127083006"
"12","12127","1212792340","12127083008"
"12","12127","1212792340","12127083007"
"12","12127","1212792340","12127082508"
"12","12127","1212792340","12127083009"
"12","12127","1212792340","12127082509"
"12","12127","1212792340","12127082904"
"12","12127","1212792340","12127083208"
"12","12127","1212792340","12127082902"
"12","12127","1212792340","12127990000"
"12","12127","1212792340","12127083005"
"12","12127","1212793159","12127081300"
"12","12127","1212793159","12127082701"
"12","12127","1212793159","12127082606"
"12","12127","1212793159","12127082000"
"12","12127","1212793159","12127082201"
"12","12127","1212793159","12127082401"
"12","12127","1212793159","12127082509"
"12","12127","1212793159","12127990000"
"12","12127","1212793159","12127082511"
"12","12127","1212793159","12127082510"
"12","12127","1212793159","12127082605"
"12","12127","1212793159","12127082604"
"12","12127","1212793159","12127082607"
"12","12127","1212790845","12127091029"
"12","12127","1212790845","12127090902"
"12","12127","1212790845","12127091017"
"12","12127","1212790845","12127091005"
"12","12127","1212790845","12127091013"
"12","12127","1212790845","12127091023"
"12","12127","1212790845","12127091024"
"12","12127","1212790845","12127083207"
"12","12127","1212790845","12127083209"
"12","12127","1212790845","12127091020"
"12","12127","1212790845","12127091026"
"12","12127","1212790845","12127091019"
"12","12127","1212790845","12127091027"
"12","12127","1212790845","12127091001"
"12","12127","1212790845","12127091018"
"12","12127","1212790845","12127091022"
"12","12127","1212790845","12127091021"
"12","12127","1212790845","12127090305"
"12","12127","1212790845","12127090806"
"12","12127","1212790845","12127091025"
"12","12127","1212790845","12127091028"
"12","12127","1212790845","12127090306"
"12","12127","1212790845","12127091015"
"12","12127","1212790845","12127091016"
"12","12127","1212790845","12127090805"
"12","12127","1212792730","12127083206"
"12","12127","1212792730","12127090102"
"12","12127","1212792730","12127090101"
"12","12127","1212792730","12127090203"
"12","12127","1212792730","12127083203"
"12","12127","1212792730","12127090204"
"12","12127","1212792730","12127090303"
"12","12127","1212790494","12127083206"
"12","12127","1212790494","12127082903"
"12","12127","1212790494","12127091005"
"12","12127","1212790494","12127090101"
"12","12127","1212790494","12127080804"
"12","12127","1212790494","12127083003"
"12","12127","1212790494","12127082410"
"12","12127","1212790494","12127091024"
"12","12127","1212790494","12127083207"
"12","12127","1212790494","12127083209"
"12","12127","1212790494","12127082301"
"12","12127","1212790494","12127091020"
"12","12127","1212790494","12127091001"
"12","12127","1212790494","12127092500"
"12","12127","1212790494","12127083007"
"12","12127","1212790494","12127091021"
"12","12127","1212790494","12127090305"
"12","12127","1212790494","12127083203"
"12","12127","1212790494","12127082508"
"12","12127","1212790494","12127080806"
"12","12127","1212790494","12127082904"
"12","12127","1212790494","12127083208"
"12","12127","1212790494","12127090303"
"12","12127","1212790494","12127082902"
"12","12127","1212790494","12127083205"
"12","12127","1212790494","12127082411"
"12","12127","1212790494","12127080100"
"12","12127","1212790793","12127091029"
"12","12127","1212790793","12127090902"
"12","12127","1212790793","12127090904"
"12","12127","1212790793","12127090702"
"12","12127","1212790793","12127090701"
"12","12127","1212790793","12127091023"
"12","12127","1212790793","12127090804"
"12","12127","1212790793","12127090903"
"12","12127","1212790793","12127090307"
"12","12127","1212790793","12127091001"
"12","12127","1212790793","12127091018"
"12","12127","1212790793","12127090803"
"12","12127","1212790793","12127091022"
"12","12127","1212790793","12127090806"
"12","12127","1212790793","12127090306"
"12","12127","1212790793","12127090805"
"12","12127","1212790832","12127083206"
"12","12127","1212790832","12127090702"
"12","12127","1212790832","12127090600"
"12","12127","1212790832","12127090102"
"12","12127","1212790832","12127090202"
"12","12127","1212790832","12127090101"
"12","12127","1212790832","12127090701"
"12","12127","1212790832","12127090400"
"12","12127","1212790832","12127083207"
"12","12127","1212790832","12127090307"
"12","12127","1212790832","12127090304"
"12","12127","1212790832","12127091001"
"12","12127","1212790832","12127090203"
"12","12127","1212790832","12127090803"
"12","12127","1212790832","12127090305"
"12","12127","1212790832","12127090204"
"12","12127","1212790832","12127090306"
"12","12127","1212790832","12127090303"
"12","12127","1212790832","12127090500"
"12","12127","1212790832","12127090805"
"40","40017","4001790832","40017301008"
"40","40017","4001790832","40017301408"
"40","40017","4001790832","40017301009"
"40","40017","4001790832","40017301407"
"40","40017","4001790832","40017301410"
"40","40017","4001790832","40017300905"
"40","40017","4001790832","40017300904"
"40","40017","4001790832","40017301007"
"40","40017","4001790832","40017300902"
"40","40017","4001790832","40017300802"
"40","40017","4001790832","40017301003"
"40","40017","4001790832","40017301100"
"40","40017","4001790832","40017301202"
"40","40017","4001790832","40017301406"
"40","40017","4001790832","40017300901"
"40","40017","4001790832","40017301006"
"40","40017","4001790832","40017301409"
"40","40017","4001790832","40017301001"
"40","40017","4001790832","40017300202"
"40","40017","4001790832","40017301201"
"40","40017","4001790832","40017301300"
"40","40017","4001790832","40017300700"
"40","40017","4001790832","40017300801"
"40","40017","4001790832","40017300201"
"40","40017","4001791040","40017301408"
"40","40017","4001791040","40017300202"
"40","40017","4001791040","40017300500"
"40","40017","4001791040","40017300600"
"40","40017","4001791040","40017301300"
"40","40017","4001791040","40017300700"
"40","40017","4001791040","40017300300"
"40","40017","4001791040","40017300801"
"40","40017","4001791040","40017300100"
"40","40017","4001791040","40017300201"
"40","40017","4001791040","40017300400"
"40","40017","4001793679","40017300202"
"40","40017","4001793679","40017300700"
"40","40017","4001793679","40017300100"
"40","40017","4001793523","40017300700"
"40","40017","4001793523","40017300100"
"13","13115","1311590588","13115002000"
"13","13115","1311590588","13115001701"
"13","13115","1311590588","13115001400"
"13","13115","1311590588","13115002100"
"13","13115","1311592736","13115000700"
"13","13115","1311592736","13115000600"
"13","13115","1311592736","13115000100"
"13","13115","1311592736","13115000202"
"13","13115","1311592736","13115000201"
"13","13115","1311590126","13115000600"
"13","13115","1311590126","13115000100"
"13","13115","1311590126","13115000300"
"13","13115","1311590126","13115000202"
"13","13115","1311590126","13115000201"
"13","13115","1311592586","13115000500"
"13","13115","1311592586","13115000900"
"13","13115","1311592586","13115001800"
"13","13115","1311592586","13115000800"
"13","13115","1311592586","13115000700"
"13","13115","1311592586","13115000400"
"13","13115","1311592586","13115000600"
"13","13115","1311592586","13115000100"
"13","13115","1311592586","13115000300"
"13","13115","1311592586","13115002000"
"13","13115","1311592586","13115001701"
"13","13115","1311592586","13115001702"
"13","13115","1311592586","13115001400"
"13","13115","1311592586","13115001600"
"13","13115","1311592586","13115001100"
"13","13115","1311592586","13115001200"
"13","13115","1311592586","13115001300"
"13","13115","1311592586","13115000202"
"13","13115","1311592586","13115000201"
"13","13115","1311592586","13115002100"
"32","32001","3200194154","32001950100"
"32","32001","3200194154","32001950500"
"32","32001","3200194154","32001950600"
"32","32001","3200194238","32001950100"
"32","32001","3200194238","32001950400"
"32","32001","3200194238","32001950500"
"32","32001","3200194308","32001950302"
"32","32001","3200194308","32001950301"
"32","32001","3200194308","32001950700"
"32","32001","3200194308","32001950100"
"32","32001","3200194308","32001950400"
"32","32001","3200194308","32001950500"
"32","32001","3200194308","32001950600"
"31","31181","3118190723","31181965100"
"31","31181","3118190721","31181965100"
"31","31181","3118190721","31181965000"
"31","31181","3118190717","31181965100"
"31","31181","3118190717","31181965000"
"31","31181","3118190722","31181965000"
