"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010070100091"|1|0|0|0|1|0|1|601|37|0|0|0|0|0|0|0|0|0|0
"010070100101"|1|0|0|0|1|0|0|471|27|0|0|0|0|0|0|0|0|0|0
"010090501031"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501042"|3|0|0|0|3|0|0|1403|86.88|0|0|0|0|0|0|0|0|0|0
"010090501071"|1|0|0|0|1|0|1|636|37|0|0|0|0|0|0|0|0|0|0
"010090501072"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|8|2
"010090502001"|2|0|1|1|4|0|2|875|0|0|0|0|0|0|0|0|0|0|0
"010090503012"|2|0|0|0|2|0|1|1115|57.9|0|0|0|0|0|0|0|0|0|0
"010090505011"|2|0|0|0|2|0|1|1177|61.55|0|0|0|0|0|0|0|0|0|0
"010090506033"|1|0|0|0|1|0|0|550|24.5|0|0|0|0|0|0|0|0|0|0
"010090506043"|3|0|0|0|3|0|1|1685|92|0|0|0|0|0|0|0|0|0|0
"010090507012"|1|0|0|0|1|0|1|835|44|0|0|0|0|0|0|0|0|0|0
"010090507022"|2|0|0|0|2|0|1|925|50.23|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|85|8.6
"010119522011"|2|0|0|0|2|2|0|870|41|0|0|0|0|0|0|0|0|0|0
"010119522012"|1|0|0|0|1|1|1|527|31|0|0|0|0|0|0|0|0|0|0
"010119522021"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139528001"|3|0|0|0|3|0|1|1404|72|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|1|2|0|0|659|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|388|20|0|0|0|0|0|0|0|0|0|0
"010139535001"|1|0|0|0|1|0|1|449|23.3|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|3|1|1|207|27.4
"010150002002"|1|0|0|0|1|1|0|466|27.5|1|0|0|0|0|1|1|0|79|16.3
"010150004003"|1|0|0|0|1|1|0|337|18|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|282|17|0|0|0|0|0|0|0|0|0|0
"010150007002"|1|1|0|0|2|1|0|393|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|28.3
"010150010001"|1|0|0|0|1|1|0|414|21|1|0|0|0|0|1|1|1|252|39.1
"010150012012"|1|0|0|1|2|0|0|1288|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1236|82|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|794|65|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1073|66|0|0|0|0|0|0|0|0|0|0
"010150015011"|1|0|0|0|1|0|1|398|28.4|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|1|1100|70|0|0|0|0|0|0|0|0|0|0
"010150018021"|1|0|0|0|1|0|0|517|26.5|0|0|0|0|0|0|0|0|0|0
"010150018022"|1|0|0|0|1|0|1|553|32|0|0|0|0|0|0|0|0|0|0
"010150020011"|1|0|0|0|1|0|1|487|34.6|0|0|0|0|0|0|0|0|0|0
"010150020012"|2|0|0|0|2|0|1|941|52.48|0|0|0|0|0|0|0|0|0|0
"010150020022"|1|0|0|0|1|0|0|389|22.72|0|0|0|0|0|0|0|0|0|0
"010150021041"|2|0|0|0|2|0|1|1752|99.15|0|0|0|0|0|0|0|0|0|0
"010150021051"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|1|1131|64.04|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|484|28|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|422|24|0|0|0|0|0|0|0|0|0|0
"010150025031"|3|0|0|0|3|0|1|1718|103.8|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|853|49.5|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|488|40.3
"010179540021"|3|0|0|0|3|3|1|648|42.8|0|0|0|0|0|0|0|0|0|0
"010179540024"|1|0|0|1|2|0|0|62|0|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|384|23|0|0|0|0|0|0|0|0|0|0
"010179543002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|14|2.6
"010179543004"|2|0|0|0|2|2|0|1170|66|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|241|14|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|653|33|0|0|0|0|0|0|0|0|0|0
"010179548002"|1|0|0|0|1|1|1|573|34|0|0|0|0|0|0|0|0|0|0
"010179548003"|2|0|0|0|2|2|0|390|23|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|1|607|34.2|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|376|24.2|0|0|0|0|0|0|0|0|0|0
"010199558021"|1|0|0|0|1|0|1|773|44.5|0|0|0|0|0|0|0|0|0|0
"010199559003"|1|0|0|0|1|0|0|457|25|0|0|0|0|0|0|0|0|0|0
"010199560001"|2|0|0|0|2|0|1|1112|64.86|0|0|0|0|0|0|0|0|0|0
"010199560004"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561022"|1|0|0|0|1|0|1|561|33.2|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|13|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2910|162.2|0|0|0|0|0|0|0|0|0|0
"010210601043"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|241|15
"010210604012"|1|0|0|0|1|0|1|771|39.15|0|0|0|0|0|0|0|0|0|0
"010210604031"|2|0|0|0|2|0|1|1232|65|0|0|0|0|0|0|0|0|0|0
"010210604042"|2|0|0|0|2|0|0|1046|53.2|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|536|28.15|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|771|41.15|0|0|0|0|0|0|0|0|0|0
"010210607022"|1|0|0|0|1|0|1|592|32.15|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|218|21
"010239568003"|2|0|0|0|2|2|1|564|39.5|1|0|0|0|0|1|0|1|285|19.6
"010239569003"|2|0|0|0|2|2|1|533|35|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|603|59.7
"010259576042"|1|0|0|0|1|1|1|470|29|0|0|0|0|0|0|0|0|0|0
"010259576043"|2|0|0|0|2|2|0|586|39|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|351|23|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|478|35|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1046|73.86|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|296|16.25|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|83|12
"010279589004"|3|0|0|0|3|0|1|1298|71.25|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|486|27.5|0|0|0|0|0|0|0|0|0|0
"010279591001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|138|14
"010299595002"|1|0|0|0|1|0|1|234|14|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1167|66.2|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|203|14.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|1|903|49.5|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|102|7
"010310101002"|1|0|0|0|1|0|1|868|49|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|0|0|1|0|1|708|39.42|0|0|0|0|0|0|0|0|0|0
"010310103002"|2|0|0|0|2|0|0|742|38|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|3|2|1|685|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|528|29.58|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10
"010310109002"|1|0|0|1|2|0|0|597|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2117|118|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|760|42|0|0|0|0|0|0|0|0|0|0
"010310112031"|2|0|0|0|2|0|0|1208|61|0|0|0|0|0|0|0|0|0|0
"010310112052"|1|0|0|0|1|0|0|450|23|0|0|0|0|0|0|0|0|0|0
"010310112061"|1|0|0|0|1|0|0|483|26|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|362|20|1|0|0|0|0|1|1|1|33|9.5
"010310113002"|1|0|0|0|1|0|1|674|30|0|0|0|0|0|0|0|0|0|0
"01033"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|231|16.1
"010330201001"|3|0|0|0|3|3|0|739|49.95|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|304|21.3|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|0|0|434|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|310|18|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|349|21|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|420|22|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|0|1|2455|0|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|220|13.25|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|221|14.25|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|1|1|242|17.4|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|2|1|810|52.61|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|2|1|957|61.5|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|1|1|163|11.2|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|1|1|228|19.5|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|1|0|221|20|0|0|0|0|0|0|0|0|0|0
"010359602002"|1|0|0|0|1|1|1|98|7|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|110|8|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|100|8|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|358|21|0|0|0|0|0|0|0|0|0|0
"010359606003"|3|1|0|1|5|2|0|821|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|805|42.67|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1309|77|0|0|0|0|0|0|0|0|0|0
"010399617002"|1|0|0|0|1|0|1|488|34|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|1126|55.79|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|745|49.51|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|196|14.5|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|936|59.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|393|25.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|498|32|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|331|17.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|218|14.6|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|19|2
"010419634002"|1|0|0|0|1|1|1|839|54.07|0|0|0|0|0|0|0|0|0|0
"010419636003"|1|0|0|1|2|1|1|845|0|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|556|37.6|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|116|13
"010439641001"|1|0|0|0|1|0|1|380|22|0|0|0|0|0|0|0|0|0|0
"010439642011"|3|0|0|0|3|0|1|1420|73.4|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1082|62.2|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|51|2.8
"010439644001"|2|0|0|0|2|0|1|1124|56.63|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|1|321|0|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|650|31.23|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1598|80.82|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|584|37|0|0|0|0|0|0|0|0|0|0
"010439649011"|1|0|0|0|1|0|0|594|32.5|1|0|0|0|0|1|1|1|73|10.5
"010439649012"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|175|29.1
"010439649013"|2|1|0|1|4|0|0|1525|0|1|0|0|0|0|1|1|1|133|9.6
"010439649014"|1|0|0|0|1|0|1|523|28.6|0|0|0|0|0|0|0|0|0|0
"010439649022"|0|0|1|1|2|0|1|153|0|0|0|0|0|0|0|0|0|0|0
"010439652002"|1|0|0|0|1|0|1|211|12|0|0|0|0|0|0|0|0|0|0
"010439653001"|2|0|0|0|2|0|1|856|48|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|1|1294|68.81|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|1|757|45|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|0|1|863|45.5|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|1|832|50.73|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|1|1|518|30|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|1|0|638|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|1|0|485|0|0|0|0|0|0|0|0|0|0|0
"010450207004"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|4
"010450208022"|1|0|0|0|1|1|0|413|21|0|0|0|0|0|0|0|0|0|0
"010450211022"|3|0|0|0|3|3|1|1154|50.5|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|1|279|19.9|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|426|23.33|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|1|870|50.24|0|0|0|0|0|0|0|0|0|0
"010479561013"|1|0|0|0|1|1|1|217|8|0|0|0|0|0|0|0|0|0|0
"010479561021"|2|0|0|0|2|2|1|461|24.34|0|0|0|0|0|0|0|0|0|0
"010479561022"|2|0|0|0|2|2|1|581|29|0|0|0|0|0|0|0|0|0|0
"010479563001"|1|0|0|0|1|1|0|343|20|0|0|0|0|0|0|0|0|0|0
"010479564001"|3|0|0|0|3|2|1|1020|56|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|0|0|0|3|3|2|599|32.5|0|0|0|0|0|0|0|0|0|0
"010479566002"|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|276|14|1|0|0|0|0|1|1|0|159|13
"010479567021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|350|28.5
"010479568001"|1|0|0|0|1|1|0|349|20|0|0|0|0|0|0|0|0|0|0
"010479569001"|1|0|0|0|1|1|1|176|9|0|0|0|0|0|0|0|0|0|0
"010479569003"|1|0|0|0|1|1|0|217|14.15|0|0|0|0|0|0|0|0|0|0
"010479572002"|1|0|0|1|2|1|0|185|0|0|0|0|0|0|0|0|0|0|0
"010479573013"|1|0|0|0|1|1|1|204|7|0|0|0|0|0|0|0|0|0|0
"010479573022"|2|0|0|0|2|2|1|447|31.22|0|0|0|0|0|0|0|0|0|0
"01049"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|338|24.1
"010499601021"|1|0|0|0|1|1|1|601|41|0|0|0|0|0|0|0|0|0|0
"010499602001"|1|0|0|0|1|1|1|224|17|0|0|0|0|0|0|0|0|0|0
"010499603011"|1|0|0|0|1|1|1|945|53|0|0|0|0|0|0|0|0|0|0
"010499604022"|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010499604023"|1|0|0|0|1|1|1|1264|75.5|0|0|0|0|0|0|0|0|0|0
"010499605001"|1|0|0|0|1|1|1|937|57.5|0|0|0|0|0|0|0|0|0|0
"010499606023"|1|0|0|0|1|1|1|1150|69|0|0|0|0|0|0|0|0|0|0
"010499607011"|2|0|0|0|2|2|0|1447|82.5|1|0|0|0|0|1|1|0|38|2
"010499607021"|1|0|0|0|1|1|1|578|36|0|0|0|0|0|0|0|0|0|0
"010499608002"|1|0|0|0|1|1|1|920|57|0|0|0|0|0|0|0|0|0|0
"010499609002"|1|0|0|0|1|1|1|165|12.5|0|0|0|0|0|0|0|0|0|0
"010499612002"|1|0|0|0|1|0|0|721|43|0|0|0|0|0|0|0|0|0|0
"010499613001"|3|1|0|0|4|0|1|2653|0|0|0|0|0|0|0|0|0|0|0
"010499613002"|1|0|0|0|1|0|1|141|7|0|0|0|0|0|0|0|0|0|0
"010499614001"|1|0|0|0|1|1|1|486|35|0|0|0|0|0|0|0|0|0|0
"01051"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|543|50
"010510301021"|3|0|0|0|3|0|1|1947|102|0|0|0|0|0|0|0|0|0|0
"010510301031"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510304011"|1|0|0|0|1|0|0|426|28|0|0|0|0|0|0|0|0|0|0
"010510304023"|1|0|0|0|1|0|1|598|39|0|0|0|0|0|0|0|0|0|0
"010510304024"|1|0|0|0|1|0|0|512|33|0|0|0|0|0|0|0|0|0|0
"010510305002"|3|0|0|0|3|0|1|1638|86|0|0|0|0|0|0|0|0|0|0
"010510306001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510306004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|145|12
"010510307012"|1|0|0|0|1|0|1|734|37|0|0|0|0|0|0|0|0|0|0
"010510307013"|1|0|0|0|1|0|0|552|31|0|0|0|0|0|0|0|0|0|0
"010510308012"|3|0|0|1|4|0|1|2028|0|0|0|0|0|0|0|0|0|0|0
"010510308021"|1|0|0|0|1|0|0|1240|60|0|0|0|0|0|0|0|0|0|0
"010510309013"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510311001"|2|0|0|0|2|0|0|2366|122|0|0|0|0|0|0|0|0|0|0
"010510311002"|1|0|0|0|1|0|0|536|29|0|0|0|0|0|0|0|0|0|0
"010510312002"|1|0|0|0|1|0|1|930|57|0|0|0|0|0|0|0|0|0|0
"010510313001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|629|48.4
"01053"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|24|3
"010539698022"|2|0|0|0|2|2|1|958|51.5|0|0|0|0|0|0|0|0|0|0
"010539698024"|1|0|0|0|1|1|0|358|19|0|0|0|0|0|0|0|0|0|0
"010539699002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010539699003"|1|0|0|0|1|1|0|177|12|0|0|0|0|0|0|0|0|0|0
"010539701002"|2|0|0|0|2|0|1|863|51.67|0|0|0|0|0|0|0|0|0|0
"010539701003"|1|0|0|0|1|0|0|361|23.83|0|0|0|0|0|0|0|0|0|0
"010539703002"|2|1|0|0|3|3|1|997|0|0|0|0|0|0|0|0|0|0|0
"010539704001"|1|0|0|0|1|1|0|271|16.63|0|0|0|0|0|0|0|0|0|0
"010539705001"|1|0|0|0|1|1|0|516|30|0|0|0|0|0|0|0|0|0|0
