"011270209002","+33.9745562","-087.3096854","within","35503","35503"
"011339655022","+34.0417011","-087.2152556","within","35541","35541"
"010570204002","+33.6467457","-087.6148586","within","35546","35546"
"010570204003","+33.6593582","-087.5183390","within","35546","35546"
"011339656005","+34.1698903","-087.3666309","within","35553","35553"
"011339656002","+34.1269688","-087.3616137","within","35553","35553"
"011339656004","+34.1382531","-087.4724081","within","35553","35553"
"010939646002","+33.9876052","-087.9385653","within","35563","35563"
"010939641001","+34.2896807","-087.8264925","within","35564","35564"
"010750302003","+33.5440786","-088.1582717","within","35576","35576"
"010799792004","+34.6186800","-087.3041749","within","35618","35618"
"010799797002","+34.3535595","-087.1603803","within","35619","35619"
"010830202021","+34.9210750","-087.0217733","within","35620","35620"
"011030056004","+34.3394298","-086.7371242","within","35621","35621"
"010770115023","+34.8882838","-087.5982370","within","35634","35634"
"010770115012","+34.8515643","-087.5874667","within","35634","35634"
"010770115015","+34.8538923","-087.6094694","within","35634","35634"
"010770115013","+34.8315504","-087.5804396","within","35634","35634"
"010770117001","+34.9816480","-087.3669915","within","35648","35648"
"010770117002","+34.8409384","-087.3889486","within","35652","35652"
"010770118023","+34.8184582","-087.2572053","within","35652","35652"
"010770118022","+34.8207393","-087.2897788","within","35652","35652"
"010770118021","+34.8089335","-087.3219644","within","35652","35652"
"011030054051","+34.5129574","-086.7922081","within","35670","35670"
"011030054052","+34.4961473","-086.7412081","within","35670","35670"
"010799792002","+34.6610010","-087.4348664","within","35672","35672"
"010799792001","+34.7318061","-087.3931117","within","35672","35672"
"010799793001","+34.5966307","-087.4538370","within","35672","35672"
"010799793003","+34.5908275","-087.4116872","within","35672","35672"
"010830201023","+34.9878047","-086.8287637","within","35739","35739"
"010950302022","+34.4732713","-086.3354407","within","35747","35747"
"011030057024","+34.5565841","-086.6062012","within","35754","35754"
"010890114003","+34.5364105","-086.3488280","within","35760","35760"
"010890101002","+34.8624333","-086.4351021","within","35761","35761"
"010719509004","+34.5971159","-086.0410826","within","35769","35769"
"010719507003","+34.6052472","-086.1378320","within","35769","35769"
"010830201011","+34.8830184","-086.8111995","within","35773","35773"
"010550105012","+33.8908407","-086.0180201","within","35907","35907"
"010550105011","+33.9301383","-086.0050582","within","35907","35907"
"010550105014","+33.8844877","-086.0518234","within","35907","35907"
"010550105013","+33.9138231","-086.0393541","within","35907","35907"
"010550110012","+34.1625139","-086.1179754","within","35956","35956"
"010550110021","+34.1507927","-086.1803347","within","35956","35956"
"010719501002","+34.9298934","-085.6630628","within","35958","35958"
"010199557012","+34.2058548","-085.5795526","within","35959","35959"
"010499608001","+34.3100044","-085.8888348","within","35961","35961"
"010499611003","+34.4611202","-085.7537864","within","35968","35968"
"010499602003","+34.6281135","-085.7008766","within","35978","35978"
"011150404023","+33.9367539","-086.2016988","within","35987","35987"
"011091893002","+31.7353151","-085.8333035","within","36010","36010"
"011091893004","+31.6500238","-085.8147321","within","36010","36010"
"010059502003","+31.8354897","-085.4208185","within","36016","36016"
"010010209004","+32.6280425","-086.4463312","within","36022","36022"
"010857812004","+31.9836914","-086.6291055","within","36032","36032"
"010139534001","+31.6255204","-086.7274949","within","36033","36033"
"011010057002","+32.0028042","-086.0737990","within","36036","36036"
"011010056082","+32.3313945","-086.1032403","within","36064","36064"
"010872322001","+32.3927260","-085.9568808","within","36075","36075"
"011091890003","+31.7980423","-085.9744603","within","36081","36081"
"011091890004","+31.8183443","-085.9837490","within","36081","36081"
"011091891003","+31.7906709","-085.9589599","within","36081","36081"
"011091891002","+31.7832231","-085.9187886","within","36081","36081"
"011091889002","+31.8240880","-085.9247498","within","36081","36081"
"011091889001","+31.8484781","-085.9415596","within","36081","36081"
"011091889003","+31.8119051","-085.9657741","within","36081","36081"
"010210607001","+32.8032601","-086.4846025","within","36091","36091"
"010510307011","+32.4613379","-086.1623610","within","36093","36093"
"010510307012","+32.4615243","-086.1050426","within","36093","36093"
"011010006001","+32.3757235","-086.2925115","within","36104","36104"
"011010007002","+32.3633367","-086.3045165","within","36104","36104"
"011010007001","+32.3636701","-086.3122468","within","36104","36104"
"011010002001","+32.3733689","-086.3025318","within","36104","36104"
"011010003002","+32.3910716","-086.3019559","within","36104","36104"
"011010028001","+32.3423804","-086.2567294","within","36111","36111"
"011010028002","+32.3300705","-086.2462493","within","36111","36111"
"011010021001","+32.3393202","-086.2861228","within","36111","36111"
"011010020001","+32.3388392","-086.2658095","within","36111","36111"
"011010053011","+32.4067693","-086.2467021","within","36115","36115"
"010150025014","+33.7605112","-085.9134118","within","36250","36250"
"010279589003","+33.3003270","-085.6861774","within","36266","36266"
"010299598002","+33.5269418","-085.3297298","within","36273","36273"
"010150018004","+33.7625109","-085.8350574","within","36277","36277"
"010150018005","+33.7479388","-085.8354848","within","36277","36277"
"010150018006","+33.7520425","-085.8194356","within","36277","36277"
"011110002003","+33.3937502","-085.3848716","within","36280","36280"
"021220008002","+59.7932407","-151.6134116","within","99556","99556"
"020700002003","+58.9684381","-158.6734247","within","99576","99576"
"020700002002","+59.0546197","-158.4556083","within","99576","99576"
"020700002001","+59.1334826","-158.6888572","within","99576","99576"
"020600001002","+58.6917905","-156.6628298","within","99613","99613"
"021220013002","+60.1247863","-149.3915808","within","99664","99664"
"022400004002","+64.0602627","-145.6935287","within","99737","99737"
"021800002003","+64.5012317","-165.4030341","within","99762","99762"
"021800002004","+64.4984454","-165.3937790","within","99762","99762"
"022400001002","+63.3288523","-143.0375432","within","99780","99780"
"021100006003","+58.2647636","-134.4008518","within","99824","99824"
"021050002001","+59.3981620","-135.8895065","within","99827","99827"
"021000001003","+59.2106162","-135.4117196","within","99827","99827"
"022300001001","+59.5750974","-135.3354181","within","99840","99840"
"040131130002","+33.4622126","-112.0694852","within","85004","85004"
"040131118004","+33.4694957","-112.0695127","within","85004","85004"
"040131105021","+33.4911538","-112.0694162","within","85012","85012"
"040136152003","+33.6868833","-111.9716847","within","85054","85054"
"040210013032","+32.9265779","-111.6745680","within","85194","85194"
"040210013031","+32.9775595","-111.7101770","within","85194","85194"
"040210014081","+32.8720352","-111.6825939","within","85194","85194"
"040210014082","+32.8640404","-111.6689917","within","85194","85194"
"040139413004","+33.4969438","-111.8437221","within","85256","85256"
"040139412001","+33.6461625","-111.6598954","within","85264","85264"
"040136131003","+33.7805230","-111.9301042","within","85266","85266"
"040136131001","+33.7955584","-111.9361496","within","85266","85266"
"040130304013","+33.8023314","-111.9080220","within","85266","85266"
"040132168223","+33.7430649","-111.9095798","within","85266","85266"
"040132168222","+33.7811585","-111.9085483","within","85266","85266"
"040132168221","+33.7630252","-111.9085635","within","85266","85266"
"040130611001","+33.5308785","-112.3827860","within","85309","85309"
"040250014021","+34.0853929","-112.2030511","within","85324","85324"
"040120206021","+33.6266887","-114.5150034","within","85334","85334"
"040130506032","+33.4607955","-113.0690991","within","85354","85354"
"040130716001","+33.5992765","-112.3036291","within","85363","85363"
"040130716002","+33.5873868","-112.3014392","within","85363","85363"
"040130304012","+33.8349940","-111.9008058","within","85377","85377"
"040119601002","+33.0627232","-109.2948082","within","85533","85533"
"040070009001","+33.3899582","-110.8633558","within","85539","85539"
"040119602002","+33.0466315","-109.3239024","within","85540","85540"
"040070008001","+33.6319398","-111.0325377","within","85545","85545"
"040079404002","+33.4123612","-110.5189335","within","85550","85550"
"040070006002","+34.1096254","-110.9746721","within","85554","85554"
"040030005002","+31.7143586","-109.7203244","within","85610","85610"
"040030014011","+31.5645931","-110.3476193","within","85613","85613"
"040030014023","+31.5373553","-110.3862187","within","85613","85613"
"040210022004","+32.6083224","-110.8201990","within","85623","85623"
"040210022003","+32.5579501","-110.7174093","within","85623","85623"
"040239660002","+31.5679979","-110.7046551","within","85624","85624"
"040030003022","+31.8410328","-110.2915619","within","85630","85630"
"040190036005","+32.1856851","-110.8812803","within","85707","85707"
"040190036004","+32.1819235","-110.8664072","within","85708","85708"
"040190044242","+32.1796705","-111.1834170","within","85735","85735"
"040190044241","+32.1267719","-111.3273110","within","85735","85735"
"040190044213","+32.1689295","-111.1197165","within","85735","85735"
"040019705014","+34.1072166","-109.2799592","within","85925","85925"
"040050020001","+36.9594775","-112.4801564","within","86022","86022"
"040050023005","+36.0402225","-112.1865758","within","86023","86023"
"040059422013","+36.3655857","-110.9970622","within","86044","86044"
"040250017021","+34.7563333","-111.8696821","within","86325","86325"
"040250017012","+34.7483176","-111.9254178","within","86325","86325"
"040159404001","+35.7257711","-113.6308782","within","86434","86434"
"040159550001","+34.7849672","-114.4967454","within","86436","86436"
"040019440002","+35.7608559","-109.0891110","within","86504","86504"
"040019449011","+35.7437047","-109.5050138","within","86505","86505"
"040019449024","+35.7672000","-109.6185641","within","86505","86505"
"040019449022","+35.5090469","-109.7495222","within","86505","86505"
"040179400103","+36.0261260","-110.2046994","within","86510","86510"
"040179400112","+36.2429528","-110.0938168","within","86510","86510"
"040019451001","+35.0808065","-109.1705182","within","86512","86512"
"040019427003","+36.8300288","-109.3653458","within","86514","86514"
"040019427001","+36.9115269","-109.1771192","within","86514","86514"
"010450201001","+31.5866642","-085.7133065","within","36311","36311"
"010690417001","+31.2953514","-085.1102016","within","36319","36319"
"010690420003","+31.0372766","-085.3465791","within","36320","36320"
"010399630003","+31.0002934","-086.3399686","within","36442","36442"
"010990761002","+31.4445854","-087.4533924","within","36445","36445"
"010970072023","+30.2446668","-088.0920707","within","36528","36528"
"010030109033","+30.5886454","-087.7843538","within","36551","36551"
"010030109031","+30.6302234","-087.7854819","within","36551","36551"
"010970056001","+30.8644539","-088.0412208","within","36572","36572"
"010479569002","+32.2391129","-087.1790308","within","36767","36767"
"010919733002","+32.1031340","-087.8495481","within","36782","36782"
"011056871004","+32.3801816","-087.4749282","within","36786","36786"
"011056871002","+32.4206689","-087.4528711","within","36786","36786"
"010090504003","+34.1317447","-086.5411277","within","35031","35031"
"010070100031","+32.9572760","-087.0489591","within","35042","35042"
"011170302142","+33.3221209","-086.6831672","within","35043","35043"
"011210113001","+33.2998946","-086.3425079","within","35044","35044"
"011150402052","+33.4814246","-086.3058012","within","35054","35054"
"010730115003","+33.7317465","-087.0062361","within","35062","35062"
"010379610002","+33.0550787","-086.0255439","within","35072","35072"
"010379610001","+33.0750334","-086.0719031","within","35072","35072"
"010730113023","+33.7500499","-086.7787071","within","35116","35116"
"011170307042","+33.0543138","-086.5536946","within","35143","35143"
"011170301021","+33.4159333","-086.4117557","within","35178","35178"
"010070100012","+33.0647555","-087.1339562","within","35184","35184"
"011070503002","+33.2310533","-088.0882608","within","35447","35447"
"010630601005","+32.8372858","-087.9304696","within","35462","35462"
"011270209003","+33.9580314","-087.2619242","within","35503","35503"
"011270209002","+33.9725742","-087.3054022","within","35503","35503"
"010570204002","+33.6476543","-087.6143541","within","35546","35546"
"011339656005","+34.1698903","-087.3666309","within","35553","35553"
"011339656004","+34.1385532","-087.4711676","within","35553","35553"
"011339656002","+34.1280167","-087.3603043","within","35553","35553"
"010799792004","+34.6186800","-087.3041749","within","35618","35618"
"010830202021","+34.9213034","-087.0213333","within","35620","35620"
"011030056004","+34.3381794","-086.7409682","within","35621","35621"
"010770115012","+34.8515643","-087.5874667","within","35634","35634"
"010770115023","+34.8882838","-087.5982370","within","35634","35634"
"010770117001","+34.9816480","-087.3669915","within","35648","35648"
"010770117002","+34.8409223","-087.3889561","within","35652","35652"
"010770118022","+34.8207393","-087.2897788","within","35652","35652"
"010770118021","+34.8089335","-087.3219644","within","35652","35652"
"011030054052","+34.4961473","-086.7412081","within","35670","35670"
"010799793003","+34.5908226","-087.4117220","within","35672","35672"
"010799793001","+34.5966307","-087.4538370","within","35672","35672"
"010799792001","+34.7318061","-087.3931117","within","35672","35672"
"010950302022","+34.4732669","-086.3354471","within","35747","35747"
"010890114003","+34.5364105","-086.3488280","within","35760","35760"
"010890101002","+34.8627310","-086.4353167","within","35761","35761"
"010719509004","+34.5978869","-086.0428395","within","35769","35769"
"010830201011","+34.8828758","-086.8111035","within","35773","35773"
"010550105013","+33.9105887","-086.0366503","within","35907","35907"
"010550110021","+34.1507927","-086.1803347","within","35956","35956"
"010719501002","+34.9298934","-085.6630628","within","35958","35958"
"010199557012","+34.2057304","-085.5795870","within","35959","35959"
"010499608001","+34.3100927","-085.8888236","within","35961","35961"
"010499611003","+34.4603700","-085.7543810","within","35968","35968"
"010499602003","+34.6281135","-085.7008765","within","35978","35978"
"011091893004","+31.6500182","-085.8147257","within","36010","36010"
"010059502003","+31.8353333","-085.4207199","within","36016","36016"
"010010209004","+32.6269039","-086.4544024","within","36022","36022"
"010139534001","+31.6255204","-086.7274949","within","36033","36033"
"011091889003","+31.8119087","-085.9657735","within","36081","36081"
"011091891003","+31.7906709","-085.9589599","within","36081","36081"
"010510307011","+32.4629855","-086.1508784","within","36093","36093"
"011010002001","+32.3734003","-086.3025153","within","36104","36104"
"011010007001","+32.3637184","-086.3122571","within","36104","36104"
"011010007002","+32.3633692","-086.3045232","within","36104","36104"
"011010020001","+32.3388392","-086.2658095","within","36111","36111"
"011010021001","+32.3393202","-086.2861228","within","36111","36111"
"011010028001","+32.3423804","-086.2567294","within","36111","36111"
"010150018004","+33.7625415","-085.8404241","within","36277","36277"
"010150018005","+33.7479388","-085.8354848","within","36277","36277"
"010150018006","+33.7520421","-085.8194350","within","36277","36277"
"011110002003","+33.3937502","-085.3848716","within","36280","36280"
"021220008002","+59.7932407","-151.6134116","within","99556","99556"
"020700002002","+59.0542782","-158.4557124","within","99576","99576"
"020600001002","+58.6912902","-156.6631053","within","99613","99613"
"021220013002","+60.1247863","-149.3915808","within","99664","99664"
"021800002004","+64.4984218","-165.3937651","within","99762","99762"
"021000001003","+59.2110326","-135.4123459","within","99827","99827"
"021050002001","+59.3982952","-135.8882302","within","99827","99827"
"040131130002","+33.4622126","-112.0694852","within","85004","85004"
"040131118004","+33.4694957","-112.0695127","within","85004","85004"
"040131105021","+33.4911538","-112.0694162","within","85012","85012"
"040136152003","+33.6868833","-111.9716846","within","85054","85054"
"040210014081","+32.8720338","-111.6826101","within","85194","85194"
"040210014082","+32.8640304","-111.6690112","within","85194","85194"
"040210013031","+32.9775469","-111.7101676","within","85194","85194"
"040136131001","+33.7955584","-111.9361496","within","85266","85266"
"040132168221","+33.7630252","-111.9085635","within","85266","85266"
"040132168223","+33.7430649","-111.9095798","within","85266","85266"
"040132168222","+33.7811555","-111.9085498","within","85266","85266"
"040120206021","+33.6266887","-114.5150034","within","85334","85334"
"040130716002","+33.5873868","-112.3014392","within","85363","85363"
"040119601002","+33.0626753","-109.2948101","within","85533","85533"
"040070009001","+33.3899582","-110.8633558","within","85539","85539"
"040119602002","+33.0466315","-109.3239024","within","85540","85540"
"040079404002","+33.4123612","-110.5189335","within","85550","85550"
"040030005002","+31.7278649","-109.7335486","within","85610","85610"
"040030014011","+31.5646775","-110.3475034","within","85613","85613"
"040210022004","+32.6083585","-110.8202074","within","85623","85623"
"040190036005","+32.1856708","-110.8812940","within","85707","85707"
"040190044213","+32.1689295","-111.1197164","within","85735","85735"
"040190044242","+32.1796705","-111.1834169","within","85735","85735"
"040019705014","+34.1053817","-109.2800633","within","85925","85925"
"040050023005","+36.0402225","-112.1865758","within","86023","86023"
"040059422013","+36.3655857","-110.9970622","within","86044","86044"
"040250017012","+34.7482017","-111.9254314","within","86325","86325"
"040159550001","+34.7849672","-114.4967454","within","86436","86436"
"040019449024","+35.7671865","-109.6185861","within","86505","86505"
"040019449022","+35.5090469","-109.7495222","within","86505","86505"
"040019449011","+35.7432324","-109.5049606","within","86505","86505"
"040179400112","+36.2429670","-110.0938014","within","86510","86510"
"040179400103","+36.0261260","-110.2046994","within","86510","86510"
"040019427003","+36.8300288","-109.3653458","within","86514","86514"
"051174602002","+34.7770954","-091.5975604","within","72064","72064"
"050234802023","+35.5551318","-092.1517557","within","72067","72067"
"050959503003","+34.6075323","-091.2318502","within","72069","72069"
"051450705003","+35.2712828","-091.6547947","within","72081","72081"
"051059528001","+35.0023173","-092.7848503","within","72126","72126"
"050690024001","+34.4796834","-092.1717716","within","72132","72132"
"051450703002","+35.3166567","-092.0610896","within","72137","72137"
"050690001021","+34.4470984","-091.8926834","within","72168","72168"
"051190046003","+34.7361999","-092.2585452","within","72202","72202"
"050379502001","+35.4172510","-090.7415150","within","72324","72324"
"050350311003","+35.2691023","-090.4315864","within","72331","72331"
"050350311002","+35.2782362","-090.4454339","within","72331","72331"
"050350311004","+35.2522511","-090.4571049","within","72331","72331"
"051074802006","+34.5735396","-090.9050866","within","72366","72366"
"050554801002","+36.1898291","-090.3888024","within","72443","72443"
"050219506002","+36.3933904","-090.2213123","within","72454","72454"
"050219506001","+36.4031549","-090.1957101","within","72454","72454"
"051354702001","+36.3198933","-091.4418812","within","72542","72542"
"050495502006","+36.3744099","-091.8726570","within","72576","72576"
"050495502005","+36.3417819","-091.7967068","within","72576","72576"
"050899603002","+36.3942010","-092.5875860","within","72619","72619"
"051299702001","+35.8729466","-092.6754709","within","72650","72650"
"050070209011","+36.3647989","-094.2818415","within","72719","72719"
"050070210014","+36.3974896","-094.4637651","within","72736","72736"
"050070214062","+36.2648410","-094.1255264","within","72745","72745"
"051430111033","+35.9402004","-094.1471097","within","72774","72774"
"051310101012","+35.3349170","-094.1978755","within","72941","72941"
"051310103024","+35.0500884","-094.2427269","within","72944","72944"
"060552013002","+38.4007648","-122.3559892","within","94599","94599"
"060014232002","+37.8624972","-122.2932414","within","94710","94710"
"060411212001","+37.9219866","-122.5004034","within","94925","94925"
"060411212003","+37.9145099","-122.5073855","within","94925","94925"
"060411212004","+37.9172434","-122.4958395","within","94925","94925"
"060411211002","+37.9221493","-122.5332606","within","94925","94925"
"060411211003","+37.9191489","-122.5163198","within","94925","94925"
"060411211004","+37.9268365","-122.5257950","within","94925","94925"
"060411211005","+37.9208014","-122.5262154","within","94925","94925"
"060411322001","+38.1006441","-122.8685814","within","94937","94937"
"060411330004","+38.0764700","-122.8121565","within","94956","94956"
"060411220001","+37.9405976","-122.4906881","within","94964","94964"
"060411130002","+38.0072551","-122.6400398","within","94973","94973"
"060871203021","+37.0733344","-122.0813854","within","95005","95005"
"060871206001","+37.1132577","-122.0437504","within","95018","95018"
"060871106003","+36.9331798","-121.7798085","within","95019","95019"
"060871106004","+36.9378494","-121.7748543","within","95019","95019"
"060871004002","+36.9912791","-122.0515299","within","95064","95064"
"060871213002","+37.0010955","-121.9756107","within","95065","95065"
"060871213003","+36.9906771","-121.9761984","within","95065","95065"
"060871220035","+36.9851328","-121.9648040","within","95073","95073"
"060871220034","+36.9857515","-121.9560620","within","95073","95073"
"060871220014","+36.9952972","-121.9400036","within","95073","95073"
"060871220012","+36.9923821","-121.9440501","within","95073","95073"
"060855120352","+37.2253253","-121.7585931","within","95139","95139"
"060855120342","+37.2247417","-121.7758119","within","95139","95139"
"060770047011","+38.1615164","-121.1664965","within","95237","95237"
"060770047012","+38.1606765","-121.1365313","within","95237","95237"
"060090001221","+38.1531978","-120.4569484","within","95247","95247"
"061090021003","+38.0630079","-120.4010709","within","95310","95310"
"060990030023","+37.5553245","-120.9114211","within","95328","95328"
"060470019012","+37.2934909","-120.3209571","within","95365","95365"
"060470019013","+37.2916787","-120.3120991","within","95365","95365"
"060470019014","+37.2864977","-120.3197371","within","95365","95365"
"060330006002","+39.0216198","-122.6844723","within","95423","95423"
"060330006003","+39.0200599","-122.6585774","within","95423","95423"
"060971505006","+38.3553229","-122.5433057","within","95442","95442"
"060971537041","+38.5395549","-123.0221794","within","95446","95446"
"060971537042","+38.5108489","-123.0023148","within","95446","95446"
"060971537033","+38.4911564","-123.0010772","within","95446","95446"
"060450118002","+38.9685877","-123.1091410","within","95449","95449"
"060450110024","+39.3091118","-123.8045441","within","95460","95460"
"060450110023","+39.3324423","-123.7741920","within","95460","95460"
"060330013004","+38.8080109","-122.5554508","within","95467","95467"
"060230103004","+40.8801412","-123.9792098","within","95525","95525"
"060230111001","+40.5054725","-124.0971150","within","95562","95562"
"060230111002","+40.4986726","-124.1031471","within","95562","95562"
"060150002022","+41.9291747","-124.1534314","within","95567","95567"
"060170306011","+38.9126937","-120.9721311","within","95614","95614"
"060170315044","+38.6818833","-120.8170606","within","95619","95619"
"060670072062","+38.7233177","-121.4357020","within","95626","95626"
"060170314022","+38.6138307","-120.6471407","within","95684","95684"
"060050004013","+38.3975873","-120.7728045","within","95685","95685"
"060670012002","+38.5720648","-121.4833772","within","95811","95811"
"060372288001","+33.9994352","-118.2409237","within","90058","90058"
"060372289002","+33.9919680","-118.2406975","within","90058","90058"
"060070015002","+39.6283934","-121.8270226","within","95938","95938"
"060110004002","+39.3030703","-122.2180218","within","95955","95955"
"060890127014","+40.9354412","-121.6283912","within","96013","96013"
"060890127012","+40.8738007","-121.6764708","within","96013","96013"
"060890127013","+40.8831328","-121.6499999","within","96013","96013"
"060930005002","+41.7955833","-123.3902955","within","96039","96039"
"061050003003","+40.5422540","-123.2406802","within","96041","96041"
"060378001022","+34.1152624","-118.5847157","within","90290","90290"
"060375548011","+33.8785083","-118.0786666","within","90701","90701"
"060375548022","+33.8709393","-118.0766403","within","90701","90701"
"060375548021","+33.8692397","-118.0863439","within","90701","90701"
"060375549002","+33.8566778","-118.0721065","within","90701","90701"
"060375549004","+33.8639455","-118.0845317","within","90701","90701"
"060375549003","+33.8609078","-118.0791453","within","90701","90701"
"060375734023","+33.8006154","-118.1760996","within","90755","90755"
"060375734021","+33.8077849","-118.1681342","within","90755","90755"
"060375734022","+33.7985850","-118.1696931","within","90755","90755"
"060375734024","+33.7927262","-118.1649349","within","90755","90755"
"060375768011","+33.7735188","-118.1633399","within","90814","90814"
"060375768012","+33.7698161","-118.1627516","within","90814","90814"
"060375768021","+33.7735209","-118.1578586","within","90814","90814"
"060375768022","+33.7698915","-118.1575843","within","90814","90814"
"060375771002","+33.7698896","-118.1448053","within","90814","90814"
"060375771005","+33.7735172","-118.1513286","within","90814","90814"
"060375771004","+33.7698885","-118.1513244","within","90814","90814"
"060375776034","+33.7726039","-118.1350226","within","90814","90814"
"060890119003","+40.5755771","-122.2326864","within","96073","96073"
"060350405002","+40.2396875","-120.4799866","within","96114","96114"
"060350402002","+40.3068207","-121.0271029","within","96137","96137"
"060630005021","+40.2577714","-121.1469582","within","96137","96137"
"060610201043","+39.1898724","-120.1004670","within","96145","96145"
"060610201041","+39.1830439","-120.1209631","within","96145","96145"
"060610222002","+39.1575686","-120.1453090","within","96145","96145"
"060610221001","+39.1429202","-120.1780307","within","96145","96145"
"060610220142","+39.2158886","-120.2452092","within","96146","96146"
"060373011001","+34.1625831","-118.2386860","within","91207","91207"
"060373011002","+34.1615736","-118.2439861","within","91207","91207"
"060373011003","+34.1622943","-118.2471275","within","91207","91207"
"060730171063","+33.0343151","-117.2103363","within","92067","92067"
"060730171064","+33.0152845","-117.2134778","within","92067","92067"
"060250123012","+32.7450861","-116.0026574","within","92259","92259"
"060250102002","+33.0373518","-115.6258693","within","92281","92281"
"060710104232","+34.3289660","-116.4250421","within","92285","92285"
"060710119001","+34.9443475","-117.1922398","within","92347","92347"
"060710114031","+34.2430852","-116.8308486","within","92386","92386"
"060710114034","+34.2478837","-116.8307954","within","92386","92386"
"060710092012","+34.3744265","-117.6306424","within","92397","92397"
"060710071103","+34.0570817","-117.2831964","within","92408","92408"
"060710073031","+34.0581153","-117.2749712","within","92408","92408"
"060650444023","+33.5778053","-116.7072068","within","92539","92539"
"060650427231","+33.7403856","-117.1205289","within","92548","92548"
"061110011022","+34.4012434","-119.2947407","within","93022","93022"
"061110011012","+34.3910874","-119.3056560","within","93022","93022"
"061119800001","+33.2556547","-119.5035884","within","93042","93042"
"061070008004","+36.3917333","-119.2262072","within","93235","93235"
"061070008005","+36.3924806","-119.2131274","within","93235","93235"
"060290052033","+35.6423839","-118.3878488","within","93240","93240"
"060290052034","+35.6132745","-118.4135538","within","93240","93240"
