"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"no_reported_inst_staff"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"est_avg_inst_staff_salary"
"010550016003"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|199|80|278|15747622|0|NA|NA|3600|3870|7890|56646.1223021583
"010690415003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010690416001"|0|0|1|0|0|1|0|1|1|1|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010719511003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|71|34|108|6499538|0|NA|NA|NA|3870|7740|60180.9074074074
"010730027001"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|3326|715|1796|203008160|0|8100|18540|11682|8568|19704|113033.496659243
"010730030011"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|195|87|192|13285066|0|NA|NA|12500|16402|16402|69193.0520833333
"010730045001"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|3326|715|1796|203008160|0|8100|18540|11682|8568|19704|113033.496659243
"010730051043"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|16|5|30|2155760|0|10720|10720|NA|13130|13130|71858.6666666667
"010730058001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730102002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730103022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730106022"|0|1|0|1|0|0|0|1|1|1|0|0|0|1|0|183|91|166|7955810|0|NA|NA|7254|10632|10632|47926.5662650602
"010730106025"|0|1|0|1|0|0|0|1|1|1|0|0|0|1|0|183|91|166|7955810|0|NA|NA|7254|10632|10632|47926.5662650602
"010730107041"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|629|296|722|64316290|0|17255|17255|10500|30800|30800|89080.7340720222
"010730107042"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|629|296|722|64316290|0|17255|17255|10500|30800|30800|89080.7340720222
"010730112091"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|195|90|284|17264002|0|NA|NA|NA|3870|7740|60788.7394366197
"010730117032"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730117034"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730128031"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|20|0|10|663212|0|14790|14790|NA|13185|13185|66321.2
"010730128032"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|20|0|10|663212|0|14790|14790|NA|13185|13185|66321.2
"010730131004"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|139|65|176|10038102|0|NA|NA|4760|3870|7740|57034.6704545455
"010730132001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730143021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16|9|20|1061458|0|NA|NA|NA|13048|13048|53072.9
"010730144081"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730144082"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010730144091"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010770101001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|456|160|528|37908758|0|5868|11736|7670|8310|16620|71796.8901515152
"010770101002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|456|160|528|37908758|0|5868|11736|7670|8310|16620|71796.8901515152
"010770115011"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|22|4|8|449362|0|4482|4482|5745|10152|10152|56170.25
"010770115014"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|22|4|8|449362|0|4482|4482|5745|10152|10152|56170.25
"010810407002"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|3838|1205|2750|281238496|0|9630|28890|13332|9624|28872|102268.544
"010830207001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|143|48|172|13831430|0|7968|7968|NA|6060|12120|80415.2906976744
"010830211001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|217|113|298|17592024|0|NA|NA|NA|3870|7740|59033.6375838926
"010830211004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|217|113|298|17592024|0|NA|NA|NA|3870|7740|59033.6375838926
"010872317001"|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|383|128|526|25972852|0|19210|19210|9650|19210|19210|49378.0456273764
"010890002021"|0|2|1|2|0|0|0|2|2|2|1|0|1|1|0|575|300|564|38184684|0|NA|NA|NA|6240|12480|61853.5982877287
"010890014023"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010890015003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|1000|269|694|61186682|0|10632|23604|10094|9730|21378|88165.2478386167
"010890025012"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010890030001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|6|0|0|0|0|4230|4230|NA|4200|4200|NA
"010890106222"|0|1|1|1|0|0|0|1|1|1|0|0|0|1|0|240|77|222|11907800|0|13536|13536|9700|18786|18786|53638.7387387387
"010890110211"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010950308013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010950311003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|66|29|72|5323214|0|NA|NA|3611|3870|7740|73933.5277777778
"010970004012"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|120|62|148|8613152|0|NA|NA|NA|3870|7740|58196.972972973
"010970021001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|17700|17700|NA
"010970029002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010970029003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010970032041"|0|2|0|0|0|0|0|2|2|2|1|0|2|0|0|27|6|34|1505754|0|NA|NA|NA|NA|NA|NA
"010970032042"|0|2|0|0|0|0|0|2|2|2|1|0|2|0|0|27|6|34|1505754|0|NA|NA|NA|NA|NA|NA
"010970033021"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|120|54|170|10247616|0|9270|9270|13462|37078|37078|60280.0941176471
"010970036051"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|1156|309|1180|86699928|0|7956|15912|7620|7896|15792|73474.5152542373
"010970037031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"010970061051"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|125|75|152|7041788|0|8880|8880|9600|21620|21620|46327.5526315789
"010990759004"|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011010010002"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|76|30|128|5717908|0|NA|NA|NA|3870|7740|44671.15625
"011010014002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|121|44|110|6741944|0|NA|NA|9750|24595|24595|61290.4
"011010015003"|0|1|1|1|0|0|0|1|1|1|0|0|0|1|0|563|172|454|35265524|0|9888|19776|6050|8328|16656|77677.3656387665
"011010017001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011010026004"|0|2|1|0|0|0|0|2|2|2|1|0|1|1|0|173|88|252|15223182|0|NA|NA|NA|17163.5|17163.5|61122.2398373984
"011010054023"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|6|1|6|371224|0|NA|NA|NA|14447|14447|61870.6666666667
"011010054032"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011010054033"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011010054071"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|340|114|488|34250132|0|9423|13878|NA|8268|12972|61319.2078127244
"011010054072"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|340|114|488|34250132|0|9423|13878|NA|8268|12972|61319.2078127244
"011010054104"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|21|10|12|763782|0|16620|16620|NA|16920|16920|63648.5
"011056870002"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|61|14|56|3402586|0|NA|NA|10590|17240|17240|60760.4642857143
"011056870004"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|85|20|42|2457768|0|NA|NA|4950|6000|12000|58518.2857142857
"011091891004"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|910|484|1082|76266612|0|7650|15300|6804|7800|15600|70486.7024029575
"011110006002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|114|57|188|10631352|0|NA|NA|4400|3870|7740|56549.7446808511
"011130306002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|50|23|78|4291184|0|NA|NA|NA|3870|7740|55015.1794871795
"011170303063"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011170303301"|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011170303303"|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"011170304071"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|343|138|294|20400564|0|10200|21792|9330|12090|25110|69389.6734693878
"011190113005"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|324|111|224|13683360|0|6678|13356|7080|8450|16900|61086.4285714286
"011210107001"|0|1|1|1|0|0|0|1|1|1|0|0|0|1|0|106|30|84|4606602|0|15600|15600|6704|12130|12130|54840.5
"011239623004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|69|26|96|5623890|0|NA|NA|NA|3870|7740|58582.1875
"011250112001"|0|2|2|0|0|0|0|2|2|1|0|0|0|0|1|4554|1435|2968|284099140|0|NA|NA|NA|NA|NA|NA
"011250117012"|0|1|0|1|0|0|0|1|1|1|0|0|1|0|0|85|37|80|4136718|0|NA|NA|7394|9548|9548|51708.975
"011250125021"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|183|75|184|10779666|0|NA|NA|NA|3870|8310|58585.1413043478
"011250125022"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|183|75|184|10779666|0|NA|NA|NA|3870|8310|58585.1413043478
"011250125023"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|183|75|184|10779666|0|NA|NA|NA|3870|8310|58585.1413043478
"011250125032"|0|1|0|1|0|0|0|1|1|1|1|0|0|1|0|183|75|184|10779666|0|NA|NA|NA|3870|8310|58585.1413043478
"011270203002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|147|57|224|13431520|0|NA|NA|4576|4128|8256|59962.1428571429
"011270203004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|147|57|224|13431520|0|NA|NA|4576|4128|8256|59962.1428571429
"020200015004"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|20|14|12|585838|0|NA|NA|NA|NA|NA|48819.8333333333
"020200015005"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|20|14|12|585838|0|NA|NA|NA|NA|NA|48819.8333333333
"020200016021"|0|2|2|0|0|0|0|2|2|2|0|0|1|0|1|1207|490|1062|83569070|0|10251|15102|10054|13752.5|21770|68127.0035561878
"020200018022"|0|2|2|0|0|0|0|2|2|2|0|0|1|0|1|1207|490|1062|83569070|0|10251|15102|10054|13752.5|21770|68127.0035561878
"020900013005"|0|2|2|0|0|0|0|2|2|1|0|0|0|1|0|1992|366|674|53938194|0|NA|NA|NA|NA|NA|NA
"021100001002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|200|69|206|14352940|0|10269|21588|9200|6552|21644|69674.4660194175
"021220006006"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9|0|6|330638|0|NA|NA|11000|7900|7900|55106.3333333333
"021220007002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9|0|6|330638|0|NA|NA|11000|7900|7900|55106.3333333333
"021220013001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"021220013002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"021700012012"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|5|0|10|420000|0|NA|NA|5700|9000|9000|42000
"021850001001"|0|1|0|0|0|0|1|1|1|1|0|0|1|0|0|67|17|22|2038670|0|NA|NA|13000|3960|3960|92666.8181818182
"021850001002"|0|1|0|0|0|0|1|1|1|1|0|0|1|0|0|67|17|22|2038670|0|NA|NA|13000|3960|3960|92666.8181818182
"040019441004"|0|1|0|0|0|0|1|1|1|1|0|0|0|1|0|238|68|134|6891438|0|NA|NA|4240|1320|1320|51428.6417910448
"040019441005"|0|1|0|0|0|0|1|1|1|1|0|0|0|1|0|238|68|134|6891438|0|NA|NA|4240|1320|1320|51428.6417910448
"040030014013"|0|2|1|0|0|0|0|2|2|2|1|0|1|1|0|286|90|254|16161776|0|NA|NA|NA|5294|18964|67565.8107387662
"040030016022"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040030016023"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040030016024"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040030017021"|0|2|1|0|0|0|0|2|2|2|1|0|1|1|0|286|90|254|16161776|0|NA|NA|NA|5294|18964|67565.8107387662
"040050003004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040050004003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040050009001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|111|16|76|4889504|0|NA|NA|NA|3270|11445|64335.5789473684
"040050010001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2072|451|2322|176079354|0|9795|19217|10282|9738|16431|75830.9018087855
"040050011023"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|10|0|4|346712|0|NA|NA|NA|18021|18021|86678
"040099612011"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|146|49|190|13834954|0|NA|NA|6790|2700|11400|72815.5473684211
"040099612012"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|146|49|190|13834954|0|NA|NA|6790|2700|11400|72815.5473684211
"040130610211"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|181|30|210|16212096|0|NA|NA|NA|2040|7824|77200.4571428571
"040130610281"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|68|37|12|788000|0|11682|11682|14300|26500|26500|65666.6666666667
"040130715091"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040130719153"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|340|63|542|44062572|0|NA|NA|NA|2040|7824|81296.258302583
"040130820242"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040130820271"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|67|3|100|5380446|0|NA|NA|NA|NA|NA|53804.46
"040130923051"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|340|63|542|44062572|0|NA|NA|NA|2040|7824|81296.258302583
"040130923091"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29|16|10|396240|0|NA|NA|NA|15660|15660|39624
"040130930013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131032072"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131040002"|0|2|1|0|0|0|0|2|2|2|1|0|2|0|0|18|9|48|1837648|0|NA|NA|NA|NA|NA|NA
"040131042052"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131042054"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|20|0|22|1447974|0|NA|NA|NA|18021|18021|65817
"040131042072"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131042172"|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131042191"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|420|124|596|55184764|0|11406|22644|11588|9613|26238|92591.8859060403
"040131042241"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|420|124|596|55184764|0|11406|22644|11588|9613|26238|92591.8859060403
"040131044021"|0|2|1|0|0|0|0|2|2|1|0|1|2|0|0|21|1|8|659660|0|NA|NA|NA|NA|NA|NA
"040131048022"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|59|34|48|2432350|0|NA|NA|10674|25476|25476|50673.9583333333
"040131055011"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|60|30|64|4491360|0|NA|NA|NA|NA|NA|70177.5
"040131055012"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|14|0|18|878982|0|NA|NA|NA|NA|NA|48832.3333333333
"040131055022"|0|4|1|0|0|0|0|4|4|4|1|0|4|0|0|96|12|72|5861426|0|NA|NA|NA|NA|NA|NA
"040131065012"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|28|4|0|0|0|5850|5850|NA|7800|7800|NA
"040131069001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131072011"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|1028|201|830|58716972|0|9916|9916|8550|16399|16399|70743.3397590361
"040131072021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131075002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|15|4|2|80000|0|17346|17346|NA|NA|NA|40000
"040131104002"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|237|49|308|24533752|0|NA|NA|NA|2040|7824|79655.038961039
"040131112041"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|93|3|22|1311394|0|4667|4667|NA|10576|10576|59608.8181818182
"040131118002"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|35|13|0|0|0|NA|NA|NA|NA|NA|NA
"040131125142"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131129002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131131002"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|922|336|1072|92884872|0|11406|25160|14584|10104|27618|86646.3358208955
"040131133002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|4|1|6|360000|0|NA|NA|NA|12355|12355|60000
"040131138011"|0|3|1|0|0|0|0|3|3|3|2|0|1|2|0|316|50|282|20976040|0|NA|NA|NA|NA|NA|63718.3181818182
"040131138021"|0|6|3|0|0|0|0|6|6|5|2|0|2|1|2|4465|1635|284|16024740|0|NA|NA|NA|NA|NA|NA
"040131141001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131152003"|0|5|2|0|0|0|0|5|5|4|2|0|2|0|2|4372|1632|262|14713346|0|NA|NA|NA|NA|NA|NA
"040131163003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|127|12|128|10237728|0|NA|NA|NA|2040|7824|79982.25
"040131167083"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131167192"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131172001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040131172002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040132168061"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|54|0|34|954000|0|NA|NA|NA|8250|8250|28058.8235294118
"040132168092"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040132168131"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|23|2|14|1045064|0|8640|8640|NA|NA|NA|74647.4285714286
"040132168184"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040132168491"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|5|0|6|344000|0|34500|34500|NA|NA|NA|57333.3333333333
"040132178002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040132182004"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|354|146|1626|135054158|0|6264|6264|12626|8529|18452|83059.1377613776
"040133187002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16|2|0|0|0|NA|NA|NA|8400|8400|NA
"040133188004"|0|5|2|0|0|0|0|5|5|4|2|0|2|0|2|4372|1632|262|14713346|0|NA|NA|NA|NA|NA|NA
"040133190004"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6348|1607|4242|448154042|0|11406|25160|12648|10104|27618|105646.874587459
"040133191011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|91|3|2|80000|0|NA|NA|NA|NA|NA|40000
"040133192022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|78|18|34|2542810|0|NA|NA|NA|NA|NA|74788.5294117647
"040133193001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"040133197031"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|50|5|60|3155266|0|17000|17000|8670|15936|15936|52587.7666666667
"040133197033"|0|2|1|0|0|0|0|2|2|1|0|1|2|0|0|50|5|60|3155266|0|NA|NA|NA|NA|NA|NA
"040133197041"|0|5|2|0|0|0|0|5|5|4|2|0|2|0|2|4372|1632|262|14713346|0|NA|NA|NA|NA|NA|NA
"040133199101"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
