"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010059506001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|48|9.6
"010059507001"|1|0|0|0|1|1|1|626|46|0|0|0|0|0|0|0|0|0|0
"010059507002"|1|0|0|0|1|0|0|3943|0|0|0|0|0|0|0|0|0|0|0
"010059508002"|1|0|0|0|1|1|0|503|30|0|0|0|0|0|0|0|0|0|0
"010070100011"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010070100012"|3|0|0|1|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100053"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100071"|1|0|0|0|1|0|1|180|10|0|0|0|0|0|0|0|0|0|0
"010070100072"|1|0|0|0|1|0|0|485|26|0|0|0|0|0|0|0|0|0|0
"010070100091"|1|0|0|0|1|0|1|608|35|0|0|0|0|0|0|0|0|0|0
"010070100101"|1|0|0|0|1|0|0|486|27|0|0|0|0|0|0|0|0|0|0
"010090501031"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501042"|3|0|0|0|3|0|0|1434|87.02|0|0|0|0|0|0|0|0|0|0
"010090501071"|1|0|0|0|1|0|1|599|34.53|0|0|0|0|0|0|0|0|0|0
"010090501072"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|8|2
"010090502001"|2|0|1|1|4|0|2|0|0|0|0|0|0|0|0|0|0|0|0
"010090503012"|2|0|0|0|2|0|1|1134|65.79|0|0|0|0|0|0|0|0|0|0
"010090505011"|2|0|0|0|2|0|1|1159|67.81|0|0|0|0|0|0|0|0|0|0
"010090506033"|1|0|0|0|1|0|0|523|24.65|0|0|0|0|0|0|0|0|0|0
"010090506043"|3|0|0|0|3|0|1|1702|95.28|0|0|0|0|0|0|0|0|0|0
"010090507012"|1|0|0|0|1|0|1|830|46.85|0|0|0|0|0|0|0|0|0|0
"010090507022"|2|0|0|0|2|0|1|937|54.22|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|85|8.6
"010119522011"|2|0|0|0|2|2|0|866|45|0|0|0|0|0|0|0|0|0|0
"010119522012"|1|0|0|0|1|1|1|568|34|0|0|0|0|0|0|0|0|0|0
"010119522021"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139528001"|3|0|0|0|3|0|1|1485|74.5|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|0|1|0|0|627|31.5|0|0|0|0|0|0|0|0|0|0
"010139531002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|397|22|0|0|0|0|0|0|0|0|0|0
"010139535001"|1|0|0|0|1|0|1|450|24.5|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|3|1|1|207|27.4
"010150002002"|1|0|0|0|1|1|0|415|25|1|0|0|0|0|1|1|0|79|16.3
"010150004003"|1|0|0|0|1|1|0|240|11|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|338|19|0|0|0|0|0|0|0|0|0|0
"010150007002"|1|1|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|28.3
"010150010001"|1|0|0|0|1|1|0|266|15|1|0|0|0|0|1|1|1|252|39.1
"010150012012"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1311|77.5|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|752|65|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1084|69|0|0|0|0|0|0|0|0|0|0
"010150015011"|1|0|0|0|1|0|1|389|27.7|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|1|1099|68.6|0|0|0|0|0|0|0|0|0|0
"010150018021"|1|0|0|0|1|0|0|481|27.5|0|0|0|0|0|0|0|0|0|0
"010150018022"|1|0|0|0|1|0|1|572|35|0|0|0|0|0|0|0|0|0|0
"010150020011"|1|0|0|0|1|0|1|477|34.3|0|0|0|0|0|0|0|0|0|0
"010150020012"|2|0|0|0|2|0|1|908|54.6|0|0|0|0|0|0|0|0|0|0
"010150020022"|1|0|0|0|1|0|0|414|24.4|0|0|0|0|0|0|0|0|0|0
"010150021041"|2|0|0|0|2|0|1|1654|98|0|0|0|0|0|0|0|0|0|0
"010150021051"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150023001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|1|1155|65.29|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|500|28|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|431|25|0|0|0|0|0|0|0|0|0|0
"010150025031"|3|0|0|0|3|0|1|1703|99.62|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|912|49.5|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|488|40.3
"010179538003"|2|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010179540021"|2|0|0|0|2|2|1|497|33.54|0|0|0|0|0|0|0|0|0|0
"010179540024"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|389|24.75|0|0|0|0|0|0|0|0|0|0
"010179543002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|14|2.6
"010179543004"|2|0|0|0|2|1|0|1382|69.33|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|232|16.5|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|1|0|203|12.82|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|437|26.31|0|0|0|0|0|0|0|0|0|0
"010179548002"|1|0|0|0|1|1|1|601|35.62|0|0|0|0|0|0|0|0|0|0
"010179548003"|2|0|0|0|2|2|0|365|21.38|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|1|589|37.67|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|395|25.88|0|0|0|0|0|0|0|0|0|0
"010199558021"|1|0|0|0|1|0|1|762|49.02|0|0|0|0|0|0|0|0|0|0
"010199559003"|1|0|0|0|1|0|0|485|25.64|0|0|0|0|0|0|0|0|0|0
"010199560001"|2|0|0|0|2|0|1|1076|68.65|0|0|0|0|0|0|0|0|0|0
"010199560004"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561022"|1|0|0|0|1|0|1|526|33.54|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2907|162.05|0|0|0|0|0|0|0|0|0|0
"010210601041"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|241|15
"010210604012"|1|0|0|0|1|0|1|683|35.19|0|0|0|0|0|0|0|0|0|0
"010210604031"|2|0|0|0|2|0|1|1230|72|0|0|0|0|0|0|0|0|0|0
"010210604042"|2|0|0|0|2|0|0|1034|53.39|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|528|30.14|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|771|39.91|0|0|0|0|0|0|0|0|0|0
"010210607022"|1|0|0|0|1|0|1|552|32.07|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|218|21
"010239568003"|2|0|0|0|2|2|1|582|34.5|1|0|0|0|0|1|0|1|285|19.6
"010239569003"|2|0|0|0|2|2|1|544|34.5|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|603|59.7
"010259576042"|1|0|0|0|1|0|1|417|27|0|0|0|0|0|0|0|0|0|0
"010259576043"|2|0|0|0|2|0|0|687|38.52|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|316|20.35|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|527|33.25|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1075|72.25|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|353|19.25|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|83|12
"010279589004"|3|0|0|0|3|0|1|1322|80.75|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|482|31|0|0|0|0|0|0|0|0|0|0
"010279591001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|138|14
"010299595002"|1|0|0|0|1|0|1|225|14.1|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1175|71.34|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|225|14.58|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|1|885|52.31|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|102|7
"010310101002"|1|0|0|0|1|0|1|797|45|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|500|22.93|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|531|30.5|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10
"010310109002"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2096|117|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|777|38|0|0|0|0|0|0|0|0|0|0
"010310112031"|2|0|0|0|2|0|0|1238|63.5|0|0|0|0|0|0|0|0|0|0
"010310112052"|1|0|0|0|1|0|0|480|25|0|0|0|0|0|0|0|0|0|0
"010310112061"|1|0|0|0|1|0|0|535|23|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|517|24|1|0|0|0|0|1|1|1|33|9.5
"010310113002"|1|0|0|0|1|0|1|408|21|0|0|0|0|0|0|0|0|0|0
"01033"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|231|16.1
"010330201001"|3|0|0|0|3|3|0|739|51.3|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|280|22.3|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|318|20|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|349|21|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|377|21|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|203|14|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|204|13.33|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|1|223|14.8|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|782|51.11|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|1|935|60.34|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|172|11.6|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|275|18.39|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|231|18.83|0|0|0|0|0|0|0|0|0|0
"010359602002"|1|0|0|0|1|1|1|134|10.25|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|122|11.25|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|108|8.5|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|369|25|0|0|0|0|0|0|0|0|0|0
"010359606001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606003"|3|0|0|0|3|2|0|926|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|777|45.51|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1215|76|0|0|0|0|0|0|0|0|0|0
"010399617002"|2|0|0|0|2|0|1|514|34.75|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|1005|53.58|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|780|46.98|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|191|13|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|902|61.58|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|373|24.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|460|32|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|277|18.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|223|15.18|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|19|2
"010419634002"|1|0|0|0|1|1|1|828|51.4|0|0|0|0|0|0|0|0|0|0
"010419636003"|1|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|541|37.95|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|116|13
"010439641001"|1|0|0|0|1|0|1|324|19|0|0|0|0|0|0|0|0|0|0
"010439642011"|3|0|0|0|3|0|1|1379|73.9|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1020|55.2|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|51|2.8
"010439644001"|2|0|0|0|2|0|1|1037|61.63|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|655|30.96|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1486|78|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|582|37|0|0|0|0|0|0|0|0|0|0
"010439649011"|1|0|0|0|1|0|0|602|33|1|0|0|0|0|1|1|1|73|10.5
"010439649012"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|175|29.1
"010439649013"|2|1|0|1|4|0|0|0|0|1|0|0|0|0|1|1|1|133|9.6
"010439649014"|1|0|0|0|1|0|1|486|29.1|0|0|0|0|0|0|0|0|0|0
"010439649022"|0|0|1|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010439652002"|1|0|0|0|1|0|1|157|11|0|0|0|0|0|0|0|0|0|0
"010439653001"|2|0|0|0|2|0|1|619|39.35|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|1|1272|72|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|1|709|44|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|0|1|784|45|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|1|855|50.5|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|1|1|466|26|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|4
"010450208022"|1|0|0|0|1|1|0|430|23.32|0|0|0|0|0|0|0|0|0|0
"010450211022"|3|0|0|0|3|3|1|1138|63|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|1|291|17.42|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|405|21.53|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|1|873|51.17|0|0|0|0|0|0|0|0|0|0
"010479561012"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561013"|1|0|0|0|1|1|1|214|13|0|0|0|0|0|0|0|0|0|0
"010479561021"|2|0|0|0|2|2|1|541|35.34|0|0|0|0|0|0|0|0|0|0
"010479561022"|2|0|0|0|2|2|1|652|36|0|0|0|0|0|0|0|0|0|0
"010479563001"|1|0|0|0|1|1|0|330|19|0|0|0|0|0|0|0|0|0|0
"010479564001"|2|0|0|0|2|2|1|944|51|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|0|0|0|3|3|1|599|31|0|0|0|0|0|0|0|0|0|0
"010479566002"|2|0|0|0|2|2|1|236|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|232|13|1|0|0|0|0|1|1|0|159|13
"010479567021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|350|28.5
"010479568001"|1|0|0|0|1|1|0|443|19|0|0|0|0|0|0|0|0|0|0
"010479569001"|1|0|0|0|1|1|1|166|10|0|0|0|0|0|0|0|0|0|0
"010479569003"|1|0|0|0|1|1|0|221|20.15|0|0|0|0|0|0|0|0|0|0
"010479570002"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479572002"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479573013"|1|0|0|0|1|1|1|218|11|0|0|0|0|0|0|0|0|0|0
"010479573022"|2|0|0|0|2|2|1|466|38.47|0|0|0|0|0|0|0|0|0|0
"01049"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|338|24.1
"010499601021"|1|0|0|0|1|0|1|645|44|0|0|0|0|0|0|0|0|0|0
"010499602001"|1|0|0|0|1|0|1|217|16.5|0|0|0|0|0|0|0|0|0|0
"010499603011"|1|0|0|0|1|0|1|830|50|0|0|0|0|0|0|0|0|0|0
"010499604022"|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010499604023"|1|0|0|0|1|0|1|1231|74.87|0|0|0|0|0|0|0|0|0|0
"010499605001"|1|0|0|0|1|0|1|921|58.38|0|0|0|0|0|0|0|0|0|0
"010499606023"|1|0|0|0|1|0|1|1136|70.5|0|0|0|0|0|0|0|0|0|0
"010499607011"|2|0|0|0|2|2|0|1420|74|1|0|0|0|0|1|1|0|38|2
"010499607021"|1|0|0|0|1|1|1|570|36.5|0|0|0|0|0|0|0|0|0|0
"010499608002"|1|0|0|0|1|1|1|918|56|0|0|0|0|0|0|0|0|0|0
"010499609002"|1|0|0|0|1|1|1|161|11|0|0|0|0|0|0|0|0|0|0
"010499613001"|4|1|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010499613002"|1|0|0|0|1|0|0|480|32.25|0|0|0|0|0|0|0|0|0|0
"010499614001"|1|0|0|0|1|0|1|419|32.62|0|0|0|0|0|0|0|0|0|0
"010499614003"|1|0|0|0|1|0|0|57|6|0|0|0|0|0|0|0|0|0|0
"01051"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|543|50
"010510301021"|3|0|0|0|3|0|1|1840|101|0|0|0|0|0|0|0|0|0|0
"010510301031"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510304011"|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510304023"|1|0|0|0|1|0|1|628|39|0|0|0|0|0|0|0|0|0|0
"010510304024"|1|0|0|0|1|0|0|533|32|0|0|0|0|0|0|0|0|0|0
"010510305002"|3|0|0|0|3|0|1|1564|83|0|0|0|0|0|0|0|0|0|0
"010510306001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510306004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|145|12
"010510307012"|1|0|0|0|1|0|0|896|46|0|0|0|0|0|0|0|0|0|0
"010510308012"|3|0|0|1|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010510308021"|1|0|0|0|1|0|0|1195|63|0|0|0|0|0|0|0|0|0|0
"010510309013"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510311001"|2|0|0|0|2|0|0|2363|109|0|0|0|0|0|0|0|0|0|0
"010510311002"|1|0|0|0|1|0|0|584|32|0|0|0|0|0|0|0|0|0|0
"010510312002"|1|0|0|0|1|0|1|926|65|0|0|0|0|0|0|0|0|0|0
"010510313001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|629|48.4
"01053"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|24|3
"010539698022"|2|0|0|0|2|2|1|945|54.97|0|0|0|0|0|0|0|0|0|0
"010539698024"|1|0|0|0|1|1|0|388|22|0|0|0|0|0|0|0|0|0|0
