"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010030112012"|2|0|0|0|2|0|1|1949|107.24|0|0|0|0|0|0|0|0|0|0
"010030112023"|1|0|0|0|1|0|0|287|6|0|0|0|0|0|0|0|0|0|0
"010030114011"|1|0|0|0|1|0|1|829|45.63|0|0|0|0|0|0|0|0|0|0
"010030114014"|1|0|0|0|1|0|1|132|10.53|0|0|0|0|0|0|0|0|0|0
"010030114051"|1|0|0|0|1|0|1|460|25.94|0|0|0|0|0|0|0|0|0|0
"010030114061"|3|0|0|0|3|0|1|2380|131.67|0|0|0|0|0|0|0|0|0|0
"010030114063"|1|0|0|0|1|0|1|460|25.94|0|0|0|0|0|0|0|0|0|0
"010030114073"|3|0|0|0|3|0|1|2380|131.67|0|0|0|0|0|0|0|0|0|0
"010030115012"|2|0|0|0|2|0|1|2079|119|0|0|0|0|0|0|0|0|0|0
"010030115021"|2|0|0|0|2|0|0|2187|123.04|0|0|0|0|0|0|0|0|0|0
"010030116011"|1|0|0|0|1|0|0|583|32|0|0|0|0|0|0|0|0|0|0
"010030116012"|1|0|0|0|1|0|1|832|44.2|1|0|0|0|0|1|1|1|151|12.1
"010030116014"|1|0|0|0|1|0|1|832|44.2|1|0|0|0|0|1|1|1|151|12.1
"01005"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|296|27.9
"010059501003"|2|0|0|0|2|0|0|1329|81.5|0|0|0|0|0|0|0|0|0|0
"010059502003"|1|0|0|0|1|1|0|296|18|0|0|0|0|0|0|0|0|0|0
"010059503001"|2|0|0|0|2|2|1|0|27|0|0|0|0|0|0|0|0|0|0
"010059506001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|9.6
"010059507001"|1|0|0|0|1|0|1|727|40|0|0|0|0|0|0|0|0|0|0
"010059507002"|1|0|0|0|1|0|0|2798|0|0|0|0|0|0|0|0|0|0|0
"010059508002"|1|0|0|0|1|0|0|573|27|0|0|0|0|0|0|0|0|0|0
"010059509002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"01007"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|120|23.9
"010070100011"|3|0|1|1|5|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100012"|3|0|0|1|4|0|1|0|67.25|0|0|0|0|0|0|0|0|0|0
"010070100023"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100032"|1|0|0|0|1|0|0|512|23|0|0|0|0|0|0|0|0|0|0
"010070100033"|1|0|0|0|1|0|1|200|11|0|0|0|0|0|0|0|0|0|0
"010070100034"|2|0|0|0|2|0|1|712|34|0|0|0|0|0|0|0|0|0|0
"010070100041"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010070100044"|2|0|0|0|2|0|1|1054|59|0|0|0|0|0|0|0|0|0|0
"010070100045"|1|0|0|0|1|0|1|542|36|0|0|0|0|0|0|0|0|0|0
"010070100046"|1|0|0|0|1|0|0|498|27|0|0|0|0|0|0|0|0|0|0
"01009"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|124|18.6
"010090501013"|1|0|0|0|1|0|1|561|34.8|0|0|0|0|0|0|0|0|0|0
"010090501014"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|11|2.9
"010090501015"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501024"|3|0|0|0|3|0|0|1503|88.05|0|0|0|0|0|0|0|0|0|0
"010090502001"|2|0|1|1|4|0|2|0|48.71|0|0|0|0|0|0|0|0|0|0
"010090503002"|2|0|0|0|2|0|1|1128|64.75|0|0|0|0|0|0|0|0|0|0
"010090503003"|2|0|0|0|2|0|1|1128|64.75|0|0|0|0|0|0|0|0|0|0
"010090505001"|2|0|0|0|2|0|1|1168|63.43|0|0|0|0|0|0|0|0|0|0
"010090506023"|2|0|0|0|2|0|1|1395|83.15|0|0|0|0|0|0|0|0|0|0
"010090506025"|1|0|0|0|1|0|0|528|23.64|0|0|0|0|0|0|0|0|0|0
"010090507001"|2|0|0|0|2|0|1|941|57.92|0|0|0|0|0|0|0|0|0|0
"010090507003"|1|0|0|0|1|0|1|759|43.08|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10.6
"010119522001"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010119522003"|3|0|0|0|3|3|1|1438|84|0|0|0|0|0|0|0|0|0|0
"01013"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|481|36.9
"010139528001"|3|0|0|0|3|0|1|1573|75|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|0|1|0|0|600|33|0|0|0|0|0|0|0|0|0|0
"010139531001"|1|0|0|0|1|0|0|600|33|0|0|0|0|0|0|0|0|0|0
"010139531002"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|0|1|392|22|0|0|0|0|0|0|0|0|0|0
"010139535001"|2|0|0|0|2|0|2|842|45.5|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|407|39.6
"010150002002"|2|0|0|0|2|2|0|797|48|1|0|0|0|0|1|1|0|67|13.5
"010150004003"|2|0|0|0|2|2|1|464|25.5|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|142|8|0|0|0|0|0|0|0|0|0|0
"010150006001"|3|0|0|0|3|1|2|1315|77|0|0|0|0|0|0|0|0|0|0
"010150006002"|2|0|0|0|2|0|0|1255|76|0|0|0|0|0|0|0|0|0|0
"010150007002"|1|1|0|0|2|1|0|0|19|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|26.6
"010150010001"|1|0|0|0|1|1|1|352|18|0|0|0|0|0|0|0|0|0|0
"010150011001"|1|0|0|0|1|0|1|492|32.25|0|0|0|0|0|0|0|0|0|0
"010150012012"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1255|76|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|789|56|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1173|69|0|0|0|0|0|0|0|0|0|0
"010150015001"|1|0|0|0|1|0|1|355|24.85|0|0|0|0|0|0|0|0|0|0
"010150015002"|1|0|0|0|1|0|1|355|24.85|0|0|0|0|0|0|0|0|0|0
"010150015003"|1|0|0|0|1|0|1|355|24.85|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|0|0|0|3|0|1|1200|68|0|0|0|0|0|0|0|0|0|0
"010150018005"|2|0|0|0|2|0|1|1111|66.6|0|0|0|0|0|0|0|0|0|0
"010150018006"|1|0|0|0|1|0|1|611|36|0|0|0|0|0|0|0|0|0|0
"010150020001"|1|0|0|0|1|0|0|425|25.2|1|0|0|0|0|1|0|1|318|26.6
"010150020002"|2|0|0|0|2|0|1|984|52.8|0|0|0|0|0|0|0|0|0|0
"010150020003"|1|0|0|0|1|0|1|492|32.25|0|0|0|0|0|0|0|0|0|0
"010150020004"|1|0|0|0|1|0|0|425|25.2|0|0|0|0|0|0|0|0|0|0
"010150020005"|1|0|0|0|1|0|1|492|32.25|0|0|0|0|0|0|0|0|0|0
"010150021031"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021032"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150021033"|2|0|0|0|2|0|1|1622|96.5|0|0|0|0|0|0|0|0|0|0
"010150023001"|3|0|1|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|0|1|1151|67.15|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|544|28.5|0|0|0|0|0|0|0|0|0|0
"010150025013"|3|0|0|0|3|0|1|1786|102.07|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|448|26|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|877|50.83|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|1|2|476|48.9
"010179538003"|3|0|0|0|3|3|1|607|43.28|0|0|0|0|0|0|0|0|0|0
"010179540002"|2|0|0|0|2|2|1|518|34.28|0|0|0|0|0|0|0|0|0|0
"010179540005"|1|0|0|1|2|1|0|0|10.64|0|0|0|0|0|0|0|0|0|0
"010179542001"|1|0|0|0|1|1|1|456|23|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|456|23|0|0|0|0|0|0|0|0|0|0
"010179543001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|21|3.3
"010179543002"|2|0|0|0|2|1|0|1415|78.19|0|0|0|0|0|0|0|0|0|0
"010179543003"|2|0|0|0|2|1|0|1415|78.19|1|0|0|0|0|1|1|0|21|3.3
"010179543004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|21|3.3
"010179545002"|1|0|0|0|1|0|1|590|34|0|0|0|0|0|0|0|0|0|0
"010179545003"|2|0|0|0|2|0|0|335|20.75|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|269|15|0|0|0|0|0|0|0|0|0|0
"010179546003"|1|0|0|0|1|1|0|208|11|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|458|25|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|0|1|607|36.36|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|0|1|400|22.8|0|0|0|0|0|0|0|0|0|0
"010199558002"|1|0|0|0|1|0|1|799|50.06|0|0|0|0|0|0|0|0|0|0
"010199559001"|1|0|0|0|1|0|0|501|22.7|0|0|0|0|0|0|0|0|0|0
"010199560002"|2|0|0|0|2|0|1|1100|69.39|0|0|0|0|0|0|0|0|0|0
"010199560003"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561003"|1|0|0|0|1|0|1|527|33.72|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2999|162.15|0|0|0|0|0|0|0|0|0|0
"010210601024"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|167|16.9
"010210604012"|1|0|0|0|1|0|0|649|35.59|0|0|0|0|0|0|0|0|0|0
"010210604021"|2|0|0|0|2|0|1|1335|68|0|0|0|0|0|0|0|0|0|0
"010210604022"|2|0|0|0|2|0|0|1020|53.77|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|450|23.35|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|763|42.31|0|0|0|0|0|0|0|0|0|0
"010210607001"|1|0|0|0|1|0|1|621|30.56|0|0|0|0|0|0|0|0|0|0
"010210607002"|1|0|0|0|1|0|1|621|30.56|0|0|0|0|0|0|0|0|0|0
"010210607003"|1|0|0|0|1|0|1|621|30.56|0|0|0|0|0|0|0|0|0|0
"010210607004"|4|0|0|0|4|0|1|2999|162.15|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|238|17
"010239568003"|2|0|0|0|2|2|1|670|39.5|1|0|0|0|0|1|0|1|305|25
"010239569003"|2|0|0|0|2|2|1|630|36.5|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|196|16.6
"010259576023"|2|0|0|0|2|0|1|1158|69.52|0|0|0|0|0|0|0|0|0|0
"010259576025"|1|0|0|0|1|0|1|616|37|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|327|21.35|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|595|33.35|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1211|74.6|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|327|19.5|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|125|11
"010279589004"|3|0|0|0|3|0|1|1367|76.62|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|0|1|0|1|501|29.75|0|0|0|0|0|0|0|0|0|0
"010279591002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|112|15
"010299595002"|1|0|0|0|1|0|1|231|14.6|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|0|1|1177|73.26|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|0|1|231|14.5|0|0|0|0|0|0|0|0|0|0
"010299597003"|1|0|0|0|1|0|1|231|14.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|0|1|873|50.44|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|120|6.6
"010310101002"|1|0|0|0|1|0|1|828|48|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310103002"|1|0|0|0|1|0|0|443|20.14|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|523|29.58|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|97|9
"010310109002"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2061|117|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|749|38|0|0|0|0|0|0|0|0|0|0
"010310112011"|2|0|0|0|2|0|0|1292|59.5|0|0|0|0|0|0|0|0|0|0
"010310112021"|1|0|0|0|1|0|0|493|27|0|0|0|0|0|0|0|0|0|0
"010310112024"|1|0|0|0|1|0|0|492|24|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|501|25|0|0|0|0|0|0|0|0|0|0
"010310113002"|1|0|0|0|1|0|1|574|30|0|0|0|0|0|0|0|0|0|0
"010310113003"|1|0|0|0|1|0|0|501|25|0|0|0|0|0|0|0|0|0|0
"010330201001"|3|0|0|0|3|3|0|747|50.95|0|0|0|0|0|0|0|0|0|0
"010330201004"|4|0|0|0|4|4|1|1054|72.75|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|307|21.8|0|0|0|0|0|0|0|0|0|0
"010330202002"|4|0|0|0|4|4|1|1054|72.75|0|0|0|0|0|0|0|0|0|0
"010330203001"|1|0|0|0|1|1|1|307|21.8|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|0|0|345|18|0|0|0|0|0|0|0|0|0|0
"010330205004"|1|1|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|0|0|341|19.5|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|0|1|355|20|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|0|1|0|133.65|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|0|0|202|16.75|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|0|0|205|16.25|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|0|1|249|18.8|0|0|0|0|0|0|0|0|0|0
"010330208022"|2|0|0|0|2|0|1|733|50.9|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|0|1|733|50.9|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|0|1|984|56.84|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|0|1|152|8.7|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|0|1|308|19|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|0|0|242|18.33|0|0|0|0|0|0|0|0|0|0
"01035"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|230|24.8
"010359602002"|1|0|0|0|1|1|1|178|13|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|142|9.5|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|146|9|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|400|29|0|0|0|0|0|0|0|0|0|0
"010359605002"|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606001"|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010359606003"|2|0|0|0|2|2|0|516|17|0|0|0|0|0|0|0|0|0|0
"010379611001"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|857|51.19|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1282|77.75|0|0|0|0|0|0|0|0|0|0
"010399617002"|2|0|0|0|2|0|1|569|36.54|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|0|1|1026|52.55|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|0|0|768|45.69|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|191|13|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|941|58.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|349|23.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|535|34|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|279|18.5|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|226|14.18|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|172|18
"010419634002"|1|0|0|0|1|1|1|847|51.62|0|0|0|0|0|0|0|0|0|0
"010419636002"|1|0|0|1|2|1|1|0|47.79|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|548|32.59|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|110|13.1
"010439641001"|1|0|0|0|1|0|0|315|19|0|0|0|0|0|0|0|0|0|0
"010439642001"|3|0|0|0|3|0|0|1350|75.11|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|0|1|1048|60.32|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|38|3.6
"010439644001"|2|0|0|0|2|0|1|1058|60.46|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|0|1|0|11.45|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|0|0|654|29.76|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|0|1|1455|82.5|0|0|0|0|0|0|0|0|0|0
"010439647003"|2|0|0|0|2|0|1|1058|60.46|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|632|36.6|0|0|0|0|0|0|0|0|0|0
"010439649002"|0|0|1|1|2|0|1|0|14.5|0|0|0|0|0|0|0|0|0|0
"010439649003"|2|1|0|1|4|0|0|0|0|1|0|0|0|0|1|1|1|164|11
"010439649004"|1|0|0|0|1|0|1|532|28.1|0|0|0|0|0|0|0|0|0|0
"010439649005"|1|0|0|0|1|0|0|611|29.65|1|0|0|0|0|1|1|1|78|12.6
"010439649006"|1|0|0|0|1|0|1|168|12|1|0|0|0|0|1|1|0|182|21.6
"010439650001"|3|1|0|1|5|0|0|0|0|2|0|0|0|0|2|2|2|242|23.6
"010439652002"|1|0|0|0|1|0|1|168|12|1|0|0|0|0|1|1|0|182|21.6
"010439653001"|3|0|0|0|3|0|1|886|50|0|0|0|0|0|0|0|0|0|0
"010439654011"|4|0|0|0|4|0|1|1455|82.5|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|0|0|1287|72.3|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|0|0|783|44.5|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|0|1|721|38.5|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|0|1|874|49.68|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|0|1|495|28|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|0|0|0|40|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|60|6.6
"010450208022"|1|0|0|0|1|0|0|467|24|0|0|0|0|0|0|0|0|0|0
"010450211022"|2|0|0|0|2|0|1|1087|60.84|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|0|0|263|16.1|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|0|0|428|21.42|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|0|1|903|49.17|0|0|0|0|0|0|0|0|0|0
"01047"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|134|14
"010479561001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561002"|2|0|0|0|2|2|1|776|39.5|0|0|0|0|0|0|0|0|0|0
"010479561003"|1|0|0|0|1|1|1|206|12|0|0|0|0|0|0|0|0|0|0
"010479561004"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479561005"|2|0|0|0|2|2|1|603|37.34|0|0|0|0|0|0|0|0|0|0
"010479563001"|2|0|0|0|2|2|1|434|24.55|0|0|0|0|0|0|0|0|0|0
"010479564001"|2|0|0|0|2|2|1|962|54.5|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565002"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|1|0|0|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0
"010479566002"|2|0|0|0|2|2|1|320|12|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|256|15.5|1|0|0|0|0|1|1|1|139|14.3
